Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,
small_simple,SEIRS,0.8,0.5,0.2,0.6,0.37427763,0.215980197,0.086386654,0.071932227,0.456744537,-0.221183332,0.914444802,0.076412958,
small_simple,SEIRS,0.8,0.5,0.2,0.7,0.374241457,0.222044854,0.08882613,0.063393465,0.318368605,-0.410693494,0.945967299,0.102552174,
small_simple,SEIRS,0.8,0.5,0.2,0.8,0.374210252,0.226777422,0.0907499,0.056703366,0.198430918,-0.540808657,0.942744573,0.071344788,
small_simple,SEIRS,0.8,0.5,0.2,0.9,0.374198522,0.23071101,0.092229148,0.051294419,0.035265284,-0.688702529,0.883030254,0.015737079,
small_simple,SEIRS,0.8,0.5,0.2,1,0.374188161,0.233899937,0.093514816,0.046815143,-0.135447988,-0.750927603,0.866771084,nan,
small_simple,SEIRS,0.8,0.5,0.3,0.1,0.373998664,0.081793532,0.04916292,0.243506534,0.811849894,0.717521439,0.842379668,0.494586214,
small_simple,SEIRS,0.8,0.5,0.3,0.2,0.374782557,0.120902191,0.072675803,0.181280361,0.57799044,0.806845476,0.92105333,0.115192169,
small_simple,SEIRS,0.8,0.5,0.3,0.3,0.37460508,0.144095843,0.086522054,0.144018843,0.550497879,0.749041208,0.967055629,0.094255985,
small_simple,SEIRS,0.8,0.5,0.3,0.4,0.374408857,0.159332237,0.09568098,0.119433028,0.59525905,0.769509026,0.953089848,0.134844646,
small_simple,SEIRS,0.8,0.5,0.3,0.5,0.37423691,0.170057145,0.102168732,0.102021338,0.60115643,0.776743394,0.982803177,0.037488324,
small_simple,SEIRS,0.8,0.5,0.3,0.6,0.374515102,0.178379766,0.107026473,0.089130401,0.339306935,0.341719259,0.96974895,-0.013092162,
small_simple,SEIRS,0.8,0.5,0.3,0.7,0.374534929,0.18465277,0.110832179,0.079067201,0.270690815,0.134987672,0.954384094,-0.028850155,
small_simple,SEIRS,0.8,0.5,0.3,0.8,0.374540822,0.189670786,0.113807899,0.071085365,0.197236593,-0.100012786,0.942246711,0.059674484,
small_simple,SEIRS,0.8,0.5,0.3,0.9,0.374407924,0.193679249,0.11619548,0.0645494,0.162966232,-0.225956858,0.965259439,0.051448517,
small_simple,SEIRS,0.8,0.5,0.3,1,0.374253673,0.19699231,0.118161811,0.059130121,0.108607671,-0.379099583,0.932056463,nan,
small_simple,SEIRS,0.8,0.5,0.4,0.1,0.374442709,0.064932663,0.051928894,0.257999999,0.78659935,0.691368933,0.858705194,0.534166332,
small_simple,SEIRS,0.8,0.5,0.4,0.2,0.3744033,0.098733006,0.078973684,0.196844792,0.744157682,0.748525993,0.957713217,0.348221908,
small_simple,SEIRS,0.8,0.5,0.4,0.3,0.374559307,0.119620016,0.095818163,0.159224202,0.621968233,0.781710665,0.898308158,0.16116261,
small_simple,SEIRS,0.8,0.5,0.4,0.4,0.374695968,0.133842272,0.107186189,0.133710164,0.460932044,0.718465162,0.919366508,0.006160787,
small_simple,SEIRS,0.8,0.5,0.4,0.5,0.374608038,0.144105237,0.115405174,0.115149628,0.445972509,0.714753754,0.885680281,0.14277053,
small_simple,SEIRS,0.8,0.5,0.4,0.6,0.374484091,0.151796778,0.121547494,0.101146733,0.462073001,0.82905895,0.962997975,0.030070681,
small_simple,SEIRS,0.8,0.5,0.4,0.7,0.37455089,0.157960144,0.126449722,0.090164979,0.317502316,0.676651489,0.906206327,0.067250846,
small_simple,SEIRS,0.8,0.5,0.4,0.8,0.374641144,0.162942308,0.130328071,0.081395704,0.147052595,0.435446872,0.948822643,-0.001514651,
small_simple,SEIRS,0.8,0.5,0.4,0.9,0.374487027,0.16692905,0.133496179,0.07414342,0.249686853,0.455676738,0.926164353,0.06395397,
small_simple,SEIRS,0.8,0.5,0.4,1,0.374422913,0.170241188,0.136126111,0.068089375,0.176135582,0.471442801,0.975639451,nan,
small_simple,SEIRS,0.8,0.5,0.5,0.1,0.374450848,0.053697995,0.053855857,0.267227132,0.732422355,0.834074363,0.834260049,0.459854512,
small_simple,SEIRS,0.8,0.5,0.5,0.2,0.374758337,0.083307111,0.083494307,0.208073819,0.601048507,0.838159501,0.854774162,0.176663515,
small_simple,SEIRS,0.8,0.5,0.5,0.3,0.374589991,0.102205913,0.10231539,0.170159096,0.637887053,0.846186536,0.898930919,0.201730406,
small_simple,SEIRS,0.8,0.5,0.5,0.4,0.374705739,0.115287933,0.115421086,0.144048262,0.472421277,0.835162916,0.893866662,-0.084498913,
small_simple,SEIRS,0.8,0.5,0.5,0.5,0.374590795,0.124865049,0.124990764,0.124767656,0.474416327,0.846931813,0.896666973,0.066840422,
small_simple,SEIRS,0.8,0.5,0.5,0.6,0.374733246,0.132260744,0.132360687,0.110134654,0.260031718,0.729141223,0.867068153,-0.135832019,
small_simple,SEIRS,0.8,0.5,0.5,0.7,0.374561044,0.137997778,0.138092528,0.098502424,0.36333242,0.848098623,0.883244134,0.008918134,
small_simple,SEIRS,0.8,0.5,0.5,0.8,0.37465555,0.142733675,0.142797482,0.089167661,0.177608411,0.777874545,0.840645639,-0.157546381,
small_simple,SEIRS,0.8,0.5,0.5,0.9,0.374603816,0.146625889,0.146597658,0.081412036,0.163748772,0.78453493,0.912916604,0.050391902,
small_simple,SEIRS,0.8,0.5,0.5,1,0.374561705,0.149883911,0.149828754,0.074900443,0.162168129,0.802121265,0.914365865,nan,
small_simple,SEIRS,0.8,0.5,0.6,0.1,0.373897401,0.045993905,0.055046578,0.273312241,0.815928986,0.690868532,0.885215658,0.556978354,
small_simple,SEIRS,0.8,0.5,0.6,0.2,0.374680091,0.07217997,0.086716233,0.215962495,0.630791142,0.764916269,0.819395747,0.287917441,
small_simple,SEIRS,0.8,0.5,0.6,0.3,0.37473823,0.08947137,0.106991844,0.178387258,0.615667162,0.763398313,0.906196333,0.165535553,
small_simple,SEIRS,0.8,0.5,0.6,0.4,0.374941398,0.101501592,0.121463653,0.152015735,0.429360676,0.808280714,0.881671912,0.011273901,
small_simple,SEIRS,0.8,0.5,0.6,0.5,0.374846284,0.11042968,0.132192231,0.132300003,0.424552347,0.805031131,0.81509791,0.015003418,
small_simple,SEIRS,0.8,0.5,0.6,0.6,0.374863889,0.117282629,0.140424698,0.117184178,0.335268315,0.866005022,0.822641087,0.046401642,
small_simple,SEIRS,0.8,0.5,0.6,0.7,0.374653361,0.122538454,0.147141153,0.105001733,0.274118936,0.868780786,0.847064046,-0.237949035,
small_simple,SEIRS,0.8,0.5,0.6,0.8,0.374701769,0.126997968,0.152520802,0.095202464,0.167508879,0.884875753,0.748875686,-0.05028479,
small_simple,SEIRS,0.8,0.5,0.6,0.9,0.374607916,0.130700739,0.156862817,0.087083643,0.212066828,0.882376079,0.821931146,0.099831456,
small_simple,SEIRS,0.8,0.5,0.6,1,0.374659805,0.133811958,0.160609741,0.080256163,0.054506741,0.909746529,0.734571729,nan,
small_simple,SEIRS,0.8,0.5,0.7,0.1,0.373858787,0.040128678,0.056008806,0.278113902,0.795571404,0.714994403,0.875392098,0.626566676,
small_simple,SEIRS,0.8,0.5,0.7,0.2,0.374637084,0.063566654,0.089066752,0.222123174,0.706823863,0.870826598,0.892260803,0.414681247,
small_simple,SEIRS,0.8,0.5,0.7,0.3,0.374650279,0.079219151,0.111033213,0.18455409,0.629149785,0.813533989,0.806885559,0.285201494,
small_simple,SEIRS,0.8,0.5,0.7,0.4,0.374711679,0.09031182,0.126521075,0.157943103,0.518963933,0.838695574,0.877484971,0.116907704,
small_simple,SEIRS,0.8,0.5,0.7,0.5,0.374881084,0.098830248,0.137980361,0.138112256,0.42677321,0.827336456,0.825389437,0.058642125,
small_simple,SEIRS,0.8,0.5,0.7,0.6,0.374877014,0.105248007,0.146997726,0.122655033,0.377895942,0.899603088,0.818371399,-0.012843692,
small_simple,SEIRS,0.8,0.5,0.7,0.7,0.374879408,0.110408932,0.154180344,0.110332149,0.306866596,0.861170262,0.803972477,0.002696124,
small_simple,SEIRS,0.8,0.5,0.7,0.8,0.374826395,0.114581678,0.160039056,0.100237899,0.263198315,0.90613644,0.779846961,0.002894035,
small_simple,SEIRS,0.8,0.5,0.7,0.9,0.374842372,0.118062038,0.16494113,0.091868214,0.145910229,0.900111276,0.724031235,-0.253528432,
small_simple,SEIRS,0.8,0.5,0.7,1,0.37446974,0.12086149,0.169078776,0.084576351,0.187975656,0.91477139,0.75848708,nan,
small_simple,SEIRS,0.8,0.5,0.8,0.1,0.37421404,0.035586647,0.056977023,0.28217218,0.776374993,0.75030459,0.761435719,0.562266043,
small_simple,SEIRS,0.8,0.5,0.8,0.2,0.37462279,0.056895232,0.091018062,0.226893996,0.701551378,0.769357865,0.861198353,0.426839855,
small_simple,SEIRS,0.8,0.5,0.8,0.3,0.374605349,0.071213973,0.113930019,0.189584878,0.681055774,0.805512727,0.912944292,0.294531375,
small_simple,SEIRS,0.8,0.5,0.8,0.4,0.374459958,0.081478892,0.130361542,0.162712897,0.673170371,0.859030667,0.930075788,0.265251886,
small_simple,SEIRS,0.8,0.5,0.8,0.5,0.37486355,0.089247388,0.142930296,0.142750771,0.330168862,0.796540396,0.744361188,-0.046310044,
small_simple,SEIRS,0.8,0.5,0.8,0.6,0.374906592,0.095487584,0.152364623,0.127117038,0.334180125,0.828956472,0.746341975,-0.031528175,
small_simple,SEIRS,0.8,0.5,0.8,0.7,0.374899442,0.100319248,0.160099742,0.114519187,0.30429542,0.868675371,0.741790182,-0.070323915,
small_simple,SEIRS,0.8,0.5,0.8,0.8,0.374923363,0.104256032,0.166465611,0.104220601,0.202308693,0.940185907,0.665836347,-0.205360679,
small_simple,SEIRS,0.8,0.5,0.8,0.9,0.374858582,0.107572146,0.171722645,0.095613477,0.209404148,0.923269135,0.671966353,-0.037289529,
small_simple,SEIRS,0.8,0.5,0.8,1,0.3748473,0.110361941,0.176198843,0.08832521,0.149490207,0.930828846,0.616677985,nan,
small_simple,SEIRS,0.8,0.5,0.9,0.1,0.374201684,0.032063675,0.057451398,0.28518216,0.753625351,0.656044049,0.836390475,0.528135316,
small_simple,SEIRS,0.8,0.5,0.9,0.2,0.374430773,0.051432074,0.092497629,0.230640613,0.734883544,0.808706259,0.910707799,0.442208495,
small_simple,SEIRS,0.8,0.5,0.9,0.3,0.37486612,0.064690677,0.116508781,0.193803373,0.535999776,0.771843062,0.783087929,0.155056819,
small_simple,SEIRS,0.8,0.5,0.9,0.4,0.374969287,0.074265009,0.133792439,0.16702409,0.335936323,0.759090882,0.712881165,-0.070118689,
small_simple,SEIRS,0.8,0.5,0.9,0.5,0.374655361,0.081481708,0.146663466,0.146578766,0.53161883,0.847345707,0.88244487,0.039037114,
small_simple,SEIRS,0.8,0.5,0.9,0.6,0.374932171,0.087349429,0.156819422,0.13081342,0.324136447,0.867308242,0.730670282,-0.052599019,
small_simple,SEIRS,0.8,0.5,0.9,0.7,0.374944749,0.091919139,0.165016816,0.118053851,0.228829738,0.855089538,0.696931694,-0.277669595,
small_simple,SEIRS,0.8,0.5,0.9,0.8,0.374772694,0.095661371,0.17165991,0.107514481,0.310091858,0.867829161,0.720404889,0.000527488,
small_simple,SEIRS,0.8,0.5,0.9,0.9,0.3748981,0.098802441,0.177424666,0.098746717,0.184773683,0.88545716,0.594514225,0.00294816,
small_simple,SEIRS,0.8,0.5,0.9,1,0.374914582,0.101460611,0.182233929,0.091298323,0.099157252,0.888808388,0.496268261,nan,
small_simple,SEIRS,0.8,0.5,1,0.1,0.374525309,0.029120173,0.058065572,0.287881319,0.747898774,0.674267458,0.769141429,0.556012462,
small_simple,SEIRS,0.8,0.5,1,0.2,0.374694865,0.046988256,0.093947616,0.234017772,0.669084984,0.722740865,0.781253764,0.334808611,
small_simple,SEIRS,0.8,0.5,1,0.3,0.374899764,0.059259745,0.118571427,0.197201955,0.506540026,0.75815893,0.755318338,0.141928456,
small_simple,SEIRS,0.8,0.5,1,0.4,0.374808311,0.0681921,0.136365865,0.170347411,0.516689624,0.786032039,0.868354724,0.123611165,
small_simple,SEIRS,0.8,0.5,1,0.5,0.374892718,0.074983411,0.15008672,0.149896731,0.321045397,0.808948443,0.686410358,-0.041975444,
small_simple,SEIRS,0.8,0.5,1,0.6,0.374724432,0.080321269,0.160685423,0.133790779,0.429730958,0.828239005,0.794412155,0.062355468,
small_simple,SEIRS,0.8,0.5,1,0.7,0.374929384,0.084823255,0.16918957,0.1209751,0.262663431,0.846299818,0.651156625,-0.099075585,
small_simple,SEIRS,0.8,0.5,1,0.8,0.374803949,0.088373723,0.176200068,0.110309736,0.355223957,0.860716051,0.727910348,-0.031391475,
small_simple,SEIRS,0.8,0.5,1,0.9,0.374897725,0.091346065,0.18220328,0.101404684,0.162462972,0.873283875,0.554458626,0.062687937,
small_simple,SEIRS,0.8,0.5,1,1,0.374925943,0.093869843,0.187279763,0.093823029,0.041503294,0.884313973,0.424356303,nan,
small_simple,SEIRS,0.8,0.6,0.1,0.1,0.250693592,0.115753383,0.019391512,0.115665859,0.90800803,0.930786989,0.962157069,0.786117376,
small_simple,SEIRS,0.8,0.6,0.1,0.2,0.25072319,0.150381063,0.025105623,0.075295563,0.86042089,0.828252621,0.960515342,0.733790987,
small_simple,SEIRS,0.8,0.6,0.1,0.3,0.250089939,0.166557058,0.027873783,0.055705026,0.90363686,0.85091818,0.973960648,0.821090087,
small_simple,SEIRS,0.8,0.6,0.1,0.4,0.250472396,0.176802786,0.029472251,0.044243291,0.859144421,0.72304594,0.96836506,0.806493933,
small_simple,SEIRS,0.8,0.6,0.1,0.5,0.250354453,0.183200307,0.030559666,0.036668474,0.854994219,0.680065846,0.925250008,0.790678211,
small_simple,SEIRS,0.8,0.6,0.1,0.6,0.250233018,0.187612682,0.031282932,0.031375757,0.871769257,0.748542245,0.980113176,0.760718123,
small_simple,SEIRS,0.8,0.6,0.1,0.7,0.250071344,0.190926852,0.031842639,0.027353422,0.889369425,0.737414146,0.956442934,0.838257069,
small_simple,SEIRS,0.8,0.6,0.1,0.8,0.250394891,0.193823361,0.032305311,0.024321655,0.831549516,0.627090311,0.962958391,0.730677805,
small_simple,SEIRS,0.8,0.6,0.1,0.9,0.250352654,0.195873043,0.032665231,0.021877838,0.839957404,0.637007873,0.972006677,0.65559888,
small_simple,SEIRS,0.8,0.6,0.1,1,0.249981977,0.197230102,0.032939214,0.019901523,0.901600431,0.750458108,0.975003954,nan,
small_simple,SEIRS,0.8,0.6,0.2,0.1,0.250516107,0.075497529,0.02519015,0.150124831,0.879347164,0.833508047,0.951421366,0.756518261,
small_simple,SEIRS,0.8,0.6,0.2,0.2,0.250725378,0.107547449,0.035964629,0.107320414,0.809522716,0.77719437,0.922614204,0.677967329,
small_simple,SEIRS,0.8,0.6,0.2,0.3,0.250516536,0.125330998,0.041841266,0.083410366,0.81656306,0.74685089,0.951698703,0.702505838,
small_simple,SEIRS,0.8,0.6,0.2,0.4,0.250389901,0.136461288,0.045579916,0.068374992,0.792648931,0.810588972,0.944346017,0.644199621,
small_simple,SEIRS,0.8,0.6,0.2,0.5,0.250265896,0.144370261,0.048154003,0.057761078,0.84572074,0.766553705,0.969020769,0.765801121,
small_simple,SEIRS,0.8,0.6,0.2,0.6,0.250477689,0.150280077,0.05011532,0.050105846,0.74932446,0.624027675,0.95744838,0.592706205,
small_simple,SEIRS,0.8,0.6,0.2,0.7,0.250393942,0.154622868,0.051561411,0.044227954,0.769021652,0.660143459,0.965173125,0.557605638,
small_simple,SEIRS,0.8,0.6,0.2,0.8,0.250154306,0.157963441,0.052656056,0.039577406,0.848391004,0.748730136,0.960261256,0.638985602,
small_simple,SEIRS,0.8,0.6,0.2,0.9,0.250385074,0.16093897,0.053640342,0.035844994,0.757998857,0.593740505,0.969649336,0.274939207,
small_simple,SEIRS,0.8,0.6,0.2,1,0.250460395,0.163328702,0.054432345,0.032734684,0.713777053,0.503119206,0.955326952,nan,
small_simple,SEIRS,0.8,0.6,0.3,0.1,0.250572417,0.055877245,0.027983737,0.166976387,0.852410275,0.859506039,0.931521821,0.730389723,
small_simple,SEIRS,0.8,0.6,0.3,0.2,0.250534547,0.08357887,0.041834989,0.125238107,0.815032137,0.82781501,0.934399017,0.644424813,
small_simple,SEIRS,0.8,0.6,0.3,0.3,0.250521332,0.100207968,0.050164989,0.100191074,0.770633834,0.803219153,0.936294305,0.577754472,
small_simple,SEIRS,0.8,0.6,0.3,0.4,0.250377482,0.111315232,0.055680248,0.083407168,0.79412099,0.747281559,0.949613176,0.697856967,
small_simple,SEIRS,0.8,0.6,0.3,0.5,0.250363563,0.119204132,0.059631779,0.071551456,0.750144994,0.723549617,0.950599939,0.510021971,
small_simple,SEIRS,0.8,0.6,0.3,0.6,0.250177635,0.125083793,0.062584803,0.062569378,0.824699572,0.806959354,0.923412425,0.653029584,
small_simple,SEIRS,0.8,0.6,0.3,0.7,0.250130286,0.129689667,0.064850585,0.055611555,0.829029968,0.783663735,0.963248629,0.699823295,
small_simple,SEIRS,0.8,0.6,0.3,0.8,0.250116311,0.133367177,0.066709809,0.050066016,0.833305682,0.812706786,0.95354411,0.547114572,
small_simple,SEIRS,0.8,0.6,0.3,0.9,0.250026978,0.136332045,0.068176201,0.045547148,0.833545841,0.810268089,0.96863775,0.442361612,
small_simple,SEIRS,0.8,0.6,0.3,1,0.250336906,0.139050304,0.069545204,0.04177609,0.712571084,0.656932993,0.904281422,nan,
small_simple,SEIRS,0.8,0.6,0.4,0.1,0.250576701,0.044454307,0.0296838,0.176793859,0.83572751,0.822958264,0.892034756,0.722200561,
small_simple,SEIRS,0.8,0.6,0.4,0.2,0.25075583,0.068408579,0.045738881,0.136720727,0.746720256,0.811680698,0.870018775,0.59953114,
small_simple,SEIRS,0.8,0.6,0.4,0.3,0.250462715,0.083600592,0.055733227,0.111223716,0.785091086,0.692422608,0.922725678,0.619479426,
small_simple,SEIRS,0.8,0.6,0.4,0.4,0.250450039,0.093917863,0.062679101,0.093870751,0.748324997,0.760753912,0.919970512,0.691122307,
small_simple,SEIRS,0.8,0.6,0.4,0.5,0.250301603,0.101460677,0.067702229,0.081154222,0.767135847,0.789824488,0.927853494,0.605118801,
small_simple,SEIRS,0.8,0.6,0.4,0.6,0.25032551,0.107294772,0.071572335,0.071495543,0.73599845,0.725788642,0.895727311,0.540197318,
small_simple,SEIRS,0.8,0.6,0.4,0.7,0.250287075,0.111840545,0.074563816,0.063933041,0.744546523,0.731409272,0.914326278,0.440071719,
small_simple,SEIRS,0.8,0.6,0.4,0.8,0.25035936,0.115554826,0.077051951,0.057763252,0.683554246,0.664053801,0.901414161,0.494006234,
small_simple,SEIRS,0.8,0.6,0.4,0.9,0.250226276,0.118505375,0.079016377,0.052730386,0.757455432,0.78867615,0.932051985,0.223496032,
small_simple,SEIRS,0.8,0.6,0.4,1,0.250195378,0.12106075,0.080696761,0.048486861,0.761519909,0.768258012,0.91337044,nan,
small_simple,SEIRS,0.8,0.6,0.5,0.1,0.250293873,0.036916749,0.030680833,0.183091583,0.849424388,0.779532768,0.931603594,0.713670453,
small_simple,SEIRS,0.8,0.6,0.5,0.2,0.250272826,0.057941836,0.048281773,0.144233848,0.840191152,0.742536471,0.901724408,0.726919092,
small_simple,SEIRS,0.8,0.6,0.5,0.3,0.250404589,0.071629308,0.059786434,0.119140765,0.792337324,0.746055869,0.85123237,0.596833125,
small_simple,SEIRS,0.8,0.6,0.5,0.4,0.250433522,0.08121872,0.06781205,0.101461371,0.734651688,0.781880831,0.865242681,0.515319603,
small_simple,SEIRS,0.8,0.6,0.5,0.5,0.250424183,0.08837799,0.0737057,0.088375242,0.706889143,0.744423355,0.890530252,0.540010796,
small_simple,SEIRS,0.8,0.6,0.5,0.6,0.250437062,0.093897386,0.078331122,0.078225952,0.659999984,0.705316922,0.858857751,0.501914986,
small_simple,SEIRS,0.8,0.6,0.5,0.7,0.250250559,0.098237058,0.081892808,0.070141983,0.746729762,0.766910471,0.910330662,0.58952454,
small_simple,SEIRS,0.8,0.6,0.5,0.8,0.250328026,0.101800443,0.084893771,0.063644395,0.681207182,0.761100524,0.874541899,0.441674891,
small_simple,SEIRS,0.8,0.6,0.5,0.9,0.250240278,0.104750923,0.087289204,0.058222122,0.728352449,0.766368007,0.917059094,0.352746017,
small_simple,SEIRS,0.8,0.6,0.5,1,0.250300226,0.107259236,0.089396932,0.053665853,0.669182742,0.738219561,0.874812593,nan,
small_simple,SEIRS,0.8,0.6,0.6,0.1,0.249962205,0.031634725,0.031561376,0.187279966,0.893590105,0.726443203,0.864745177,0.813528295,
small_simple,SEIRS,0.8,0.6,0.6,0.2,0.25045111,0.050183867,0.050296395,0.15018182,0.809011159,0.805198343,0.850553275,0.642485333,
small_simple,SEIRS,0.8,0.6,0.6,0.3,0.250532023,0.06267737,0.062768111,0.125238305,0.719106323,0.750122847,0.824076592,0.515016701,
small_simple,SEIRS,0.8,0.6,0.6,0.4,0.250466011,0.071578353,0.071675104,0.107297776,0.699427071,0.748305287,0.842768005,0.44667538,
small_simple,SEIRS,0.8,0.6,0.6,0.5,0.250300172,0.078260738,0.078315736,0.093768632,0.75907365,0.734381139,0.893056527,0.602133526,
small_simple,SEIRS,0.8,0.6,0.6,0.6,0.250340068,0.083444723,0.083485567,0.083435662,0.706680716,0.757155582,0.896980883,0.597043472,
small_simple,SEIRS,0.8,0.6,0.6,0.7,0.250303677,0.087588594,0.087656411,0.075094784,0.691606032,0.779657492,0.863264575,0.458842355,
small_simple,SEIRS,0.8,0.6,0.6,0.8,0.250274533,0.090974927,0.091048301,0.068267211,0.702971642,0.819139927,0.874880598,0.451636806,
small_simple,SEIRS,0.8,0.6,0.6,0.9,0.250263294,0.093848436,0.093877317,0.062589116,0.684017625,0.762693811,0.850369715,0.221285808,
small_simple,SEIRS,0.8,0.6,0.6,1,0.250227991,0.096240821,0.096244352,0.057784798,0.696294975,0.791149625,0.865176304,nan,
small_simple,SEIRS,0.8,0.6,0.7,0.1,0.249762881,0.027578243,0.03220051,0.190549141,0.877566356,0.780547656,0.827721543,0.786539486,
small_simple,SEIRS,0.8,0.6,0.7,0.2,0.250322921,0.044340115,0.051852255,0.154424934,0.827367439,0.742102799,0.761865602,0.71217759,
small_simple,SEIRS,0.8,0.6,0.7,0.3,0.250306436,0.05567476,0.065019402,0.1297193,0.80904907,0.825116083,0.883750226,0.6248589,
small_simple,SEIRS,0.8,0.6,0.7,0.4,0.250466996,0.063932059,0.074711319,0.111873683,0.699362393,0.819401395,0.840676675,0.530403758,
small_simple,SEIRS,0.8,0.6,0.7,0.5,0.250230219,0.07019032,0.081915718,0.098179357,0.790575083,0.793072197,0.901700603,0.661324344,
small_simple,SEIRS,0.8,0.6,0.7,0.6,0.250353805,0.075104752,0.087708153,0.087598766,0.677236939,0.758186724,0.820644117,0.43786924,
small_simple,SEIRS,0.8,0.6,0.7,0.7,0.250351659,0.079042397,0.092295679,0.079057774,0.64511066,0.76605916,0.82335382,0.298881066,
small_simple,SEIRS,0.8,0.6,0.7,0.8,0.250317555,0.082300001,0.096061835,0.071988832,0.651469766,0.721133604,0.831052385,0.421245448,
small_simple,SEIRS,0.8,0.6,0.7,0.9,0.250370672,0.085022499,0.099275129,0.06611859,0.569932336,0.702095458,0.735190568,0.257680363,
small_simple,SEIRS,0.8,0.6,0.7,1,0.250315955,0.087323939,0.101913847,0.061139257,0.610789358,0.715571277,0.779759918,nan,
small_simple,SEIRS,0.8,0.6,0.8,0.1,0.250210393,0.024573167,0.032671723,0.193549159,0.843727323,0.704153169,0.819339933,0.769110298,
small_simple,SEIRS,0.8,0.6,0.8,0.2,0.25040295,0.039679752,0.052923764,0.158040023,0.80645102,0.751699954,0.826922484,0.726606449,
small_simple,SEIRS,0.8,0.6,0.8,0.3,0.250350647,0.050169455,0.066849159,0.133476748,0.793760991,0.735955252,0.882553788,0.63502093,
small_simple,SEIRS,0.8,0.6,0.8,0.4,0.250513018,0.05787005,0.077244336,0.115570655,0.655811983,0.65764055,0.733362174,0.47258774,
small_simple,SEIRS,0.8,0.6,0.8,0.5,0.250386065,0.063626279,0.084958843,0.101835835,0.700402695,0.845994251,0.838361014,0.512694721,
small_simple,SEIRS,0.8,0.6,0.8,0.6,0.250259849,0.068279435,0.091037135,0.090997932,0.740662221,0.768375723,0.896440722,0.502597178,
small_simple,SEIRS,0.8,0.6,0.8,0.7,0.250424591,0.071995905,0.096128745,0.082338413,0.580173292,0.792179806,0.75526813,0.244039755,
small_simple,SEIRS,0.8,0.6,0.8,0.8,0.250270432,0.075062551,0.100159973,0.075095638,0.693328694,0.792195771,0.833045324,0.65457265,
small_simple,SEIRS,0.8,0.6,0.8,0.9,0.250255918,0.077677073,0.103587824,0.069061853,0.678718305,0.740790532,0.832308818,0.573234163,
small_simple,SEIRS,0.8,0.6,0.8,1,0.250243794,0.079879109,0.106498783,0.063927449,0.678226121,0.750409028,0.848886969,nan,
small_simple,SEIRS,0.8,0.6,0.9,0.1,0.25001415,0.022136277,0.033141607,0.195467556,0.8602387,0.683120778,0.758310841,0.780007338,
small_simple,SEIRS,0.8,0.6,0.9,0.2,0.250465717,0.035914213,0.053846087,0.16095471,0.795834142,0.756196578,0.840602861,0.638786168,
small_simple,SEIRS,0.8,0.6,0.9,0.3,0.250397772,0.045619408,0.068361319,0.136557174,0.769820734,0.740545087,0.882129602,0.637678498,
small_simple,SEIRS,0.8,0.6,0.9,0.4,0.250454273,0.052746827,0.079212787,0.118585236,0.686343871,0.791209476,0.790030883,0.614665857,
small_simple,SEIRS,0.8,0.6,0.9,0.5,0.2503694,0.058247124,0.087425617,0.104778381,0.701867626,0.771404081,0.820483323,0.518152307,
small_simple,SEIRS,0.8,0.6,0.9,0.6,0.250364207,0.062605581,0.093945698,0.093878565,0.673469469,0.744422622,0.826621537,0.446378644,
small_simple,SEIRS,0.8,0.6,0.9,0.7,0.250332451,0.066126336,0.099287397,0.084986104,0.658325538,0.76443608,0.763509914,0.568737812,
small_simple,SEIRS,0.8,0.6,0.9,0.8,0.250343898,0.069047416,0.10366214,0.077690219,0.618106537,0.767469802,0.761738772,0.467010704,
small_simple,SEIRS,0.8,0.6,0.9,0.9,0.250333259,0.071512667,0.107362117,0.071515325,0.596332941,0.75823567,0.727354369,0.340568834,
small_simple,SEIRS,0.8,0.6,0.9,1,0.250246407,0.073607762,0.110446931,0.066278898,0.6627888,0.775078524,0.802401518,nan,
small_simple,SEIRS,0.8,0.6,1,0.1,0.249914731,0.020136124,0.033460892,0.197154147,0.866536036,0.681764834,0.749117666,0.787206233,
small_simple,SEIRS,0.8,0.6,1,0.2,0.250430113,0.032837657,0.054622034,0.163275592,0.785839413,0.710934166,0.832280106,0.651790913,
small_simple,SEIRS,0.8,0.6,1,0.3,0.250311259,0.041837736,0.069767549,0.138953098,0.796541755,0.727847946,0.751835193,0.663161668,
small_simple,SEIRS,0.8,0.6,1,0.4,0.250276717,0.048526289,0.080859408,0.121025198,0.781108584,0.738894365,0.835464624,0.664696161,
small_simple,SEIRS,0.8,0.6,1,0.5,0.250485923,0.053689476,0.089560363,0.107341616,0.607494689,0.746851944,0.74205842,0.415021296,
small_simple,SEIRS,0.8,0.6,1,0.6,0.25041356,0.057795325,0.096394572,0.096297857,0.623438879,0.752967925,0.764319417,0.357714763,
small_simple,SEIRS,0.8,0.6,1,0.7,0.250275004,0.061137867,0.101959304,0.087269736,0.701829909,0.757890729,0.776934737,0.537539032,
small_simple,SEIRS,0.8,0.6,1,0.8,0.25028145,0.063914336,0.106580402,0.079872015,0.669349401,0.761981335,0.779419602,0.446500456,
small_simple,SEIRS,0.8,0.6,1,0.9,0.250261114,0.066255849,0.110462232,0.073638925,0.660702269,0.765459103,0.794011822,0.37647547,
