Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
small_simple,SEIR,0.2,0.2,0.4,0,0.05258386,0.003160126,0.003197859,0.052484344,0.969207221,0.914256159,0.985226734,0.987783041
small_simple,SEIR,0.2,0.2,0.5,0,0.212079348,0.003580476,0.007052497,0.211567874,0.949938637,0.841093786,0.890970059,0.934140378
small_simple,SEIR,0.2,0.2,0.6,0,0.179037154,0.002990064,0.00555363,0.178596595,0.98377651,0.862578642,0.942651811,0.985787405
small_simple,SEIR,0.2,0.2,0.7,0,0.086024145,0.002327354,0.00261394,0.085851048,0.996353636,0.910810347,0.986245245,0.99671526
small_simple,SEIR,0.2,0.2,0.8,0,0.192243879,0.003177458,0.005731958,0.191832976,0.974659753,0.77758425,0.94055132,0.973404633
small_simple,SEIR,0.2,0.2,0.9,0,0.026254535,0.002753433,0.002138429,0.026142614,0.994878953,0.821359755,0.992822357,0.998259595
small_simple,SEIR,0.2,0.2,1,0,0.046628759,0.002734602,0.004033056,0.046552977,0.975524991,0.806657881,0.967826267,0.991722304
small_simple,SEIR,0.2,0.3,0.1,0,0.071990535,0.002527138,0.002181813,0.071684165,0.980553149,0.987775216,0.971924895,0.993559789
small_simple,SEIR,0.2,0.3,0.2,0,0.085415212,0.003254423,0.002120183,0.085194142,0.921099386,0.953352472,0.973268398,0.966279163
small_simple,SEIR,0.2,0.3,0.3,0,0.112173508,0.002868008,0.003077138,0.111904372,0.98641927,0.943157947,0.967753777,0.977452629
small_simple,SEIR,0.2,0.3,0.4,0,0.105537592,0.002128705,0.002332803,0.105315182,0.976154926,0.946675212,0.973409092,0.979718596
small_simple,SEIR,0.2,0.3,0.5,0,0.098886328,0.002892909,0.003814263,0.098734875,0.940380318,0.88162693,0.93211446,0.950009525
small_simple,SEIR,0.2,0.3,0.6,0,0.098913576,0.002356948,0.002031904,0.098738647,0.960939857,0.912493071,0.982295207,0.983032964
small_simple,SEIR,0.2,0.3,0.7,0,0.125643779,0.002364274,0.00375229,0.125439759,0.984042915,0.889766293,0.94668917,0.980379008
small_simple,SEIR,0.2,0.3,0.8,0,0.059014571,0.00206338,0.002729074,0.058930336,0.969351469,0.908157607,0.969159463,0.978941252
small_simple,SEIR,0.2,0.3,0.9,0,0.039066981,0.002086473,0.002990995,0.03907955,0.971270148,0.893999267,0.966369798,0.981059029
small_simple,SEIR,0.2,0.3,1,0,0.045721676,0.002394545,0.002630946,0.045664275,0.971855647,0.841502047,0.979790687,0.987290812
small_simple,SEIR,0.2,0.4,0.1,0,0.060343711,0.00302928,0.001597438,0.06017711,0.971688829,0.985516533,0.969810361,0.990909403
small_simple,SEIR,0.2,0.4,0.2,0,0.073692523,0.003331592,0.002383436,0.073530848,0.900120797,0.949210815,0.949984174,0.962111483
small_simple,SEIR,0.2,0.4,0.3,0,0.060461626,0.002437577,0.001501848,0.060347882,0.949153876,0.95577619,0.981698886,0.982465153
small_simple,SEIR,0.2,0.4,0.4,0,0.047312235,0.002300208,0.001487337,0.047210722,0.960577032,0.941130203,0.983068584,0.99411788
small_simple,SEIR,0.2,0.4,0.5,0,0.120410371,0.00212007,0.003520022,0.120231981,0.810038692,0.940117038,0.918239826,0.935710721
small_simple,SEIR,0.2,0.4,0.6,0,0.033895845,0.002357979,0.002287266,0.033890804,0.973644768,0.900238713,0.971445665,0.981470571
small_simple,SEIR,0.2,0.4,0.7,0,0.040553657,0.00189875,0.003046432,0.040601707,0.864495236,0.928786172,0.948958368,0.960163924
small_simple,SEIR,0.2,0.4,0.8,0,0.060630681,0.002239205,0.003183992,0.060574686,0.964079839,0.879471352,0.936335256,0.977860758
small_simple,SEIR,0.2,0.4,0.9,0,0.073840327,0.00235648,0.003011194,0.073741456,0.946853864,0.850026533,0.95944103,0.977947598
small_simple,SEIR,0.2,0.4,1,0,0.080510845,0.002235433,0.002996953,0.080409816,0.976995123,0.857663851,0.944129956,0.966333778
small_simple,SEIR,0.2,0.5,0.1,0,0.067503727,0.003607537,0.001292924,0.067189788,0.954941919,0.969238061,0.977044994,0.980679601
small_simple,SEIR,0.2,0.5,0.2,0,0.041053839,0.002154998,0.001214022,0.040921031,0.987017745,0.971143469,0.981315917,0.990553177
small_simple,SEIR,0.2,0.5,0.3,0,0.067680419,0.00253198,0.001479552,0.067582415,0.972139448,0.948705394,0.976353448,0.976649952
small_simple,SEIR,0.2,0.5,0.4,0,0.074354448,0.002434013,0.00201592,0.074240371,0.851041705,0.927061786,0.958327042,0.95737086
small_simple,SEIR,0.2,0.5,0.5,0,0.034438488,0.0019307,0.001737055,0.034393576,0.982807438,0.947369812,0.977570929,0.991264561
small_simple,SEIR,0.2,0.5,0.6,0,0.074384286,0.001434318,0.002743551,0.07431007,0.950829479,0.965645337,0.928326391,0.95686119
small_simple,SEIR,0.2,0.5,0.7,0,0.04776273,0.00196038,0.001845384,0.047739225,0.968205638,0.918941486,0.969012157,0.97773211
small_simple,SEIR,0.2,0.5,0.8,0,0.061072387,0.001642264,0.002343927,0.061009615,0.902205662,0.936484346,0.954759711,0.968376401
small_simple,SEIR,0.2,0.5,0.9,0,0.06107704,0.001944813,0.002467992,0.061017211,0.930980869,0.899463951,0.950782787,0.967910255
small_simple,SEIR,0.2,0.5,1,0,0.061078471,0.002168081,0.00266975,0.061029473,0.924995462,0.864432985,0.941110138,0.962540042
small_simple,SEIR,0.2,0.6,0.1,0,0.046924096,0.002602821,0.001383299,0.046700052,0.749715572,0.97335485,0.96439512,0.983792477
small_simple,SEIR,0.2,0.6,0.2,0,0.047102789,0.001247176,0.002045008,0.047034673,0.97277019,0.992799207,0.93977604,0.993175684
small_simple,SEIR,0.2,0.6,0.3,0,0.033786769,0.001719409,0.001630912,0.033720893,0.987751158,0.971019161,0.966597368,0.983968014
small_simple,SEIR,0.2,0.6,0.4,0,0.053760916,0.002448531,0.001317631,0.053686558,0.947919506,0.926902018,0.977773188,0.973553511
small_simple,SEIR,0.2,0.6,0.5,0,0.047109483,0.001734233,0.001462788,0.047052148,0.947723307,0.954187495,0.973272404,0.978661658
small_simple,SEIR,0.2,0.6,0.6,0,0.053770121,0.001856041,0.001942042,0.053724707,0.805920274,0.933921578,0.972519962,0.980854861
small_simple,SEIR,0.2,0.6,0.7,0,0.073760957,0.001811505,0.002386818,0.073689985,0.840769795,0.928308511,0.933134325,0.946526017
small_simple,SEIR,0.2,0.6,0.8,0,0.07376395,0.002058538,0.002855964,0.073712697,0.68884731,0.892958146,0.90627711,0.93439952
small_simple,SEIR,0.2,0.6,0.9,0,0.07377384,0.002094594,0.002537509,0.073704238,0.951458826,0.879663476,0.928629167,0.95664653
small_simple,SEIR,0.2,0.6,1,0,0.053785276,0.002117349,0.002652869,0.053778248,0.871650674,0.869509326,0.923963801,0.948227265
small_simple,SEIR,0.2,0.7,0.1,0,0.039542389,0.00323588,0.000969215,0.039399163,0.844787903,0.979068393,0.980003801,0.976732864
small_simple,SEIR,0.2,0.7,0.2,0,0.026410961,0.001498871,0.001700808,0.026348942,0.935117054,0.988215285,0.94795575,0.992842871
small_simple,SEIR,0.2,0.7,0.3,0,0.039690478,0.001483354,0.001890262,0.039665674,0.924527547,0.984079559,0.944709508,0.983054429
small_simple,SEIR,0.2,0.7,0.4,0,0.059660204,0.001539664,0.001425671,0.059570947,0.947970026,0.971938025,0.976200809,0.980426217
small_simple,SEIR,0.2,0.7,0.5,0,0.059675963,0.001048844,0.001303894,0.059610544,0.943028019,0.984794211,0.980407445,0.986031422
small_simple,SEIR,0.2,0.7,0.6,0,0.019715413,0.001361234,0.001235813,0.019717006,0.964729509,0.967454047,0.982729232,0.988295425
small_simple,SEIR,0.2,0.7,0.7,0,0.046355886,0.001715671,0.001592628,0.046315006,0.921984751,0.933221296,0.968566601,0.972791626
small_simple,SEIR,0.2,0.7,0.8,0,0.066344945,0.001893058,0.002472633,0.066300723,0.722286505,0.909793557,0.915246217,0.9390596
small_simple,SEIR,0.2,0.7,0.9,0,0.066355424,0.002286698,0.002420061,0.06630365,0.873474339,0.852367814,0.924597728,0.958527207
small_simple,SEIR,0.2,0.7,1,0,0.059687163,0.002073937,0.002919751,0.059671879,0.889319273,0.873833463,0.889419708,0.932886597
small_simple,SEIR,0.2,0.8,0.1,0,0.049337667,0.003302553,0.001198302,0.049104592,0.841856141,0.972647704,0.967853561,0.975827022
small_simple,SEIR,0.2,0.8,0.2,0,0.062739597,0.001213234,0.001457846,0.062631681,nan,0.990554972,0.959316985,0.988845688
small_simple,SEIR,0.2,0.8,0.3,0,0.056107154,0.00171537,0.00135606,0.05602408,0.805581307,0.977353659,0.96482718,0.978670617
small_simple,SEIR,0.2,0.8,0.4,0,0.049458188,0.002439655,0.001192815,0.049417857,0.835003925,0.917143915,0.974321039,0.959881602
small_simple,SEIR,0.2,0.8,0.5,0,0.049471466,0.001040383,0.001595471,0.049418615,0.954197966,0.984387833,0.966653223,0.979224562
small_simple,SEIR,0.2,0.8,0.6,0,0.049473624,0.001591246,0.001732074,0.049434165,0.874551995,0.951849664,0.949456383,0.962880063
small_simple,SEIR,0.2,0.8,0.7,0,0.042829895,0.001469528,0.00170361,0.042795654,0.963568862,0.95431351,0.953681578,0.981327181
small_simple,SEIR,0.2,0.8,0.8,0,0.056143961,0.001949632,0.001717733,0.056102627,0.890398898,0.902417164,0.953155233,0.959311012
small_simple,SEIR,0.2,0.8,0.9,0,0.042820928,0.001889114,0.002293191,0.042804086,0.936242899,0.901784668,0.935842742,0.966380819
small_simple,SEIR,0.2,0.8,1,0,0.042823362,0.002035107,0.002313102,0.042820515,0.96981074,0.877682909,0.924821109,0.958267019
small_simple,SEIR,0.2,0.9,0.1,0,0.054953553,0.00302064,0.002023616,0.054688734,nan,0.964522357,0.888856279,0.973776746
small_simple,SEIR,0.2,0.9,0.2,0,0.048367299,0.001333191,0.001302664,0.048310225,0.63644128,0.990340477,0.963165043,0.987232536
small_simple,SEIR,0.2,0.9,0.3,0,0.055054651,0.002112536,0.001407198,0.054960382,nan,0.95236021,0.960174464,0.968179872
small_simple,SEIR,0.2,0.9,0.4,0,0.048404733,0.001051851,0.001118685,0.048337826,0.848315663,0.986417889,0.978720259,0.985414175
small_simple,SEIR,0.2,0.9,0.5,0,0.04840842,0.00159418,0.001187549,0.048360132,0.729910106,0.957280743,0.975962629,0.967817001
small_simple,SEIR,0.2,0.9,0.6,0,0.041754288,0.002075383,0.001464155,0.041746264,0.892102326,0.909401582,0.959813136,0.953363802
small_simple,SEIR,0.2,0.9,0.7,0,0.055084143,0.002098401,0.001763052,0.055053775,nan,0.893848475,0.942508623,0.945039301
small_simple,SEIR,0.2,0.9,0.8,0,0.055086663,0.001512433,0.001381649,0.055045756,nan,0.943106294,0.968359987,0.96324688
small_simple,SEIR,0.2,0.9,0.9,0,0.055088458,0.002089824,0.002552776,0.055085123,nan,0.876293795,0.8877033,0.926752391
small_simple,SEIR,0.2,0.9,1,0,0.055090019,0.001999178,0.002459338,0.055076468,nan,0.881226517,0.898739647,0.938247918
small_simple,SEIR,0.2,1,0.1,0,0.048930363,0.003648376,0.001909585,0.048670769,nan,0.939742536,0.896118684,0.960015514
