Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,,
small_simple,SIRS,0.8,0.6,0,0.6,0.250361329,7.695116778,0.125146152,0.125229294,0.779161505,nan,0.933165605,0.565983861,,,,
small_simple,SIRS,0.8,0.6,0,0.7,0.250599728,7.695116778,0.13491587,0.115706625,0.491053262,nan,0.783984719,0.224035977,,,,
small_simple,SIRS,0.8,0.6,0,0.8,0.250502531,7.695116778,0.143067247,0.107437633,0.557089268,nan,0.854427759,0.343443856,,,,
small_simple,SIRS,0.8,0.6,0,0.9,0.250435432,7.695116778,0.150190005,0.100247635,0.605422328,nan,0.857323348,0.506527725,,,,
small_simple,SIRS,0.8,0.6,0,1,0.250390522,7.695116778,0.156370699,0.094026616,0.621231744,nan,0.902868981,nan,,,,
small_simple,SIRS,0.8,0.7,0,0.1,0.125964408,7.695116778,0.016816824,0.110044712,0.876067198,nan,0.846192995,0.860813932,,,,
small_simple,SIRS,0.8,0.7,0,0.2,0.125927565,7.695116778,0.028463804,0.097819485,0.912879457,nan,0.871789472,0.901545936,,,,
small_simple,SIRS,0.8,0.7,0,0.3,0.126087906,7.695116778,0.038248057,0.088132938,0.865783394,nan,0.815220794,0.850022555,,,,
small_simple,SIRS,0.8,0.7,0,0.4,0.126281373,7.695116778,0.046115231,0.080310003,0.79441816,nan,0.831918174,0.791499268,,,,
small_simple,SIRS,0.8,0.7,0,0.5,0.126297197,7.695116778,0.052718318,0.073673652,0.732843868,nan,0.828007328,0.688142115,,,,
small_simple,SIRS,0.8,0.7,0,0.6,0.126308712,7.695116778,0.058288181,0.068055297,0.682284562,nan,0.835963763,0.689031694,,,,
small_simple,SIRS,0.8,0.7,0,0.7,0.126202022,7.695116778,0.063050389,0.063168917,0.69129406,nan,0.850185213,0.660711452,,,,
small_simple,SIRS,0.8,0.7,0,0.8,0.126313552,7.695116778,0.067331923,0.059003906,0.574304872,nan,0.780743626,0.452811966,,,,
small_simple,SIRS,0.8,0.7,0,0.9,0.126173706,7.695116778,0.070868678,0.055310044,0.631098165,nan,0.83312609,0.729816945,,,,
small_simple,SIRS,0.8,0.7,0,1,0.126151786,7.695116778,0.074073078,0.052088359,0.618717971,nan,0.837295965,nan,,,,
small_simple,SIRS,0.8,0.8,0,0.1,0.019250036,7.695116778,0.005282314,0.016560913,0.964528557,nan,0.876024595,0.96505754,,,,
small_simple,SIRS,0.8,0.8,0,0.2,0.018904432,7.695116778,0.006814707,0.014520652,0.873187735,nan,0.779776488,0.860972868,,,,
small_simple,SIRS,0.8,0.8,0,0.3,0.01988814,7.695116778,0.007298677,0.01438799,0.705557785,nan,0.756191764,0.646742437,,,,
small_simple,SIRS,0.8,0.8,0,0.4,0.017821281,7.695116778,0.007413379,0.011825925,0.724847218,nan,0.764477521,0.655753434,,,,
small_simple,SIRS,0.8,0.8,0,0.5,0.017675665,7.695116778,0.00755227,0.010748669,0.676270876,nan,0.768860358,0.672843747,,,,
small_simple,SIRS,0.8,0.8,0,0.6,0.01729981,7.695116778,0.007717888,0.009971829,0.639242823,nan,0.77041419,0.592725892,,,,
small_simple,SIRS,0.8,0.8,0,0.7,0.016353348,7.695116778,0.007917574,0.008688293,0.67249835,nan,0.768335886,0.705009206,,,,
small_simple,SIRS,0.8,0.8,0,0.8,0.017093969,7.695116778,0.008719974,0.008647617,0.569401787,nan,0.713816379,0.538322239,,,,
small_simple,SIRS,0.8,0.8,0,0.9,0.01700405,7.695116778,0.008874636,0.008214576,0.538288255,nan,0.711356782,0.598781695,,,,
small_simple,SIRS,0.8,0.8,0,1,0.016964067,7.695116778,0.008966806,0.00800972,0.50828786,nan,0.713948062,nan,,,,
small_simple,SIRS,0.8,0.9,0,0.1,0.020599722,7.695116778,0.005506434,0.018018776,0.931526416,nan,0.832686406,0.941660711,,,,
small_simple,SIRS,0.8,0.9,0,0.2,0.01709305,7.695116778,0.006169486,0.013969934,0.8395988,nan,0.786132997,0.782439933,,,,
small_simple,SIRS,0.8,0.9,0,0.3,0.014295185,7.695116778,0.005828826,0.010093538,0.861667366,nan,0.817748562,0.874525637,,,,
small_simple,SIRS,0.8,0.9,0,0.4,0.014335542,7.695116778,0.006203516,0.009813272,0.773989559,nan,0.793295407,0.715994432,,,,
small_simple,SIRS,0.8,0.9,0,0.5,0.015086804,7.695116778,0.006567407,0.009737841,0.649642955,nan,0.768675941,0.541534816,,,,
small_simple,SIRS,0.8,0.9,0,0.6,0.014870454,7.695116778,0.00673367,0.008764621,0.597856483,nan,0.759111639,0.637875056,,,,
small_simple,SIRS,0.8,0.9,0,0.7,0.013288492,7.695116778,0.006760275,0.007243965,0.676069263,nan,0.761759825,0.659574404,,,,
small_simple,SIRS,0.8,0.9,0,0.8,0.014339468,7.695116778,0.007183216,0.007594586,0.524175117,nan,0.729553696,0.387665512,,,,
small_simple,SIRS,0.8,0.9,0,0.9,0.013800559,7.695116778,0.007174887,0.006926522,0.538259164,nan,0.734269891,0.416322759,,,,
small_simple,SIRS,0.8,0.9,0,1,0.013618373,7.695116778,0.006957231,0.006727507,0.524231316,nan,0.756081826,nan,,,,
small_simple,SIRS,0.8,1,0,0.1,0.015412463,7.695116778,0.005706729,0.013503117,0.969061623,nan,0.793985319,0.952760239,,,,
small_simple,SIRS,0.8,1,0,0.2,0.012344127,7.695116778,0.005773544,0.009637823,0.943174113,nan,0.790569797,0.919882645,,,,
small_simple,SIRS,0.8,1,0,0.3,0.014414997,7.695116778,0.005843881,0.010872332,0.790674582,nan,0.786979067,0.750027104,,,,
small_simple,SIRS,0.8,1,0,0.4,0.012778514,7.695116778,0.005921983,0.008593375,0.799001827,nan,0.782995441,0.798997735,,,,
small_simple,SIRS,0.8,1,0,0.5,0.012131996,7.695116778,0.005985549,0.007714366,0.768950987,nan,0.779759452,0.736256392,,,,
small_simple,SIRS,0.8,1,0,0.6,0.012205624,7.695116778,0.006061975,0.007229059,0.709542854,nan,0.775871589,0.714946375,,,,
small_simple,SIRS,0.8,1,0,0.7,0.011882026,7.695116778,0.006144236,0.006548322,0.684949973,nan,0.771693735,0.731996568,,,,
small_simple,SIRS,0.8,1,0,0.8,0.011677532,7.695116778,0.006204967,0.006300374,0.657235933,nan,0.768618763,0.570816181,,,,
small_simple,SIRS,0.8,1,0,0.9,0.011962341,7.695116778,0.006257184,0.006153833,0.591733641,nan,0.765980638,0.540121878,,,,
small_simple,SIRS,0.8,1,0,1,0.012347051,7.695116778,0.006243926,0.006258062,0.51656238,nan,0.766662083,nan,,,,
small_simple,SIRS,0.9,0.1,0,0.1,0.785293257,7.695116778,0.391465052,0.394634641,-0.024677193,nan,0.261353391,-0.030349421,,,,
small_simple,SIRS,0.9,0.1,0,0.2,0.676457776,7.695116778,0.442094535,0.23545659,-0.058839892,nan,0.042741974,0.049692846,,,,
small_simple,SIRS,0.9,0.1,0,0.3,0.797811121,7.695116778,0.593791677,0.204652466,-0.068184185,nan,-0.042122701,-0.032852033,,,,
small_simple,SIRS,0.9,0.1,0,0.4,0.826296987,7.695116778,0.657604485,0.169215963,-0.085423612,nan,-0.069003766,-0.079606655,,,,
small_simple,SIRS,0.9,0.1,0,0.5,0.646869044,7.695116778,0.521857438,0.126206106,-0.04321895,nan,-0.048299034,0.041281073,,,,
small_simple,SIRS,0.9,0.1,0,0.6,0.630825782,7.695116778,0.521403942,0.110431926,-0.023384062,nan,-0.029045058,0.020839572,,,,
small_simple,SIRS,0.9,0.1,0,0.7,0.600923609,7.695116778,0.502244342,0.099566067,-0.028845747,nan,-0.032271993,0.035973582,,,,
small_simple,SIRS,0.9,0.1,0,0.8,0.616494768,7.695116778,0.525222168,0.092044923,-0.023968813,nan,-0.026334087,0.023275816,,,,
small_simple,SIRS,0.9,0.1,0,0.9,0.622104679,7.695116778,0.536848867,0.08611201,-0.034054878,nan,-0.033114232,-0.005878001,,,,
small_simple,SIRS,0.9,0.1,0,1,0.651196502,7.695116778,0.571395548,0.080740056,-0.039127075,nan,-0.038511239,nan,,,,
small_simple,SIRS,0.9,0.2,0,0.1,0.773173201,7.695116778,0.258213055,0.515095368,0.048755988,nan,0.858696193,-0.120640287,,,,
small_simple,SIRS,0.9,0.2,0,0.2,0.775104949,7.695116778,0.387732488,0.387401044,-0.248636591,nan,0.711021139,-0.18952472,,,,
small_simple,SIRS,0.9,0.2,0,0.3,0.775199799,7.695116778,0.465230401,0.309999666,-0.376169606,nan,0.231388034,-0.264244178,,,,
small_simple,SIRS,0.9,0.2,0,0.4,0.775422857,7.695116778,0.51692719,0.25851758,-0.479398332,nan,-0.182579851,-0.39421608,,,,
small_simple,SIRS,0.9,0.2,0,0.5,0.775932476,7.695116778,0.554166358,0.221772421,-0.68049542,nan,-0.559659718,-0.373376095,,,,
small_simple,SIRS,0.9,0.2,0,0.6,0.775786432,7.695116778,0.581718572,0.194082275,-0.645746471,nan,-0.589929337,-0.434661881,,,,
small_simple,SIRS,0.9,0.2,0,0.7,0.773422927,7.695116778,0.601080121,0.172393195,-0.416734187,nan,-0.405558575,-0.153592969,,,,
small_simple,SIRS,0.9,0.2,0,0.8,0.775664435,7.695116778,0.620317538,0.1553643,-0.657178586,nan,-0.63319556,-0.359866503,,,,
small_simple,SIRS,0.9,0.2,0,0.9,0.774978994,7.695116778,0.633800661,0.141208065,-0.544361161,nan,-0.543023225,-0.127191268,,,,
small_simple,SIRS,0.9,0.2,0,1,0.775501943,7.695116778,0.646003231,0.129526358,-0.625092259,nan,-0.617279201,nan,,,,
small_simple,SIRS,0.9,0.3,0,0.1,0.664121481,7.695116778,0.166615525,0.497736351,0.270402708,nan,0.909751583,-0.051016257,,,,
small_simple,SIRS,0.9,0.3,0,0.2,0.665451428,7.695116778,0.266444848,0.39911161,-0.196348129,nan,0.806521382,-0.262472444,,,,
small_simple,SIRS,0.9,0.3,0,0.3,0.665707959,7.695116778,0.332997252,0.332751424,-0.475246917,nan,0.685414144,-0.336521079,,,,
small_simple,SIRS,0.9,0.3,0,0.4,0.665430643,7.695116778,0.380296869,0.285164802,-0.509997867,nan,0.427072344,-0.375507548,,,,
small_simple,SIRS,0.9,0.3,0,0.5,0.66554728,7.695116778,0.415961743,0.249591482,-0.604046504,nan,-0.009584679,-0.35020255,,,,
small_simple,SIRS,0.9,0.3,0,0.6,0.665909883,7.695116778,0.443946746,0.221964867,-0.781531704,nan,-0.53202787,-0.42128987,,,,
small_simple,SIRS,0.9,0.3,0,0.7,0.665688359,7.695116778,0.465940294,0.199757581,-0.728880132,nan,-0.610722422,-0.323852544,,,,
small_simple,SIRS,0.9,0.3,0,0.8,0.665705843,7.695116778,0.484074649,0.181641292,-0.791248822,nan,-0.731148759,-0.443625477,,,,
small_simple,SIRS,0.9,0.3,0,0.9,0.665729949,7.695116778,0.499211764,0.166526993,-0.816160028,nan,-0.801165929,-0.125980689,,,,
small_simple,SIRS,0.9,0.3,0,1,0.66568741,7.695116778,0.511959419,0.153739164,-0.825853946,nan,-0.817923609,nan,,,,
small_simple,SIRS,0.9,0.4,0,0.1,0.554384678,7.695116778,0.11153849,0.443209551,0.501382493,nan,0.819635099,0.174688248,,,,
small_simple,SIRS,0.9,0.4,0,0.2,0.554798692,7.695116778,0.185380022,0.369589,0.116749488,nan,0.76327423,-0.10267949,,,,
small_simple,SIRS,0.9,0.4,0,0.3,0.554946304,7.695116778,0.237967732,0.317018431,-0.167583886,nan,0.836217663,-0.180499376,,,,
small_simple,SIRS,0.9,0.4,0,0.4,0.55480846,7.695116778,0.277475644,0.277351889,-0.187312884,nan,0.890059968,-0.206169212,,,,
small_simple,SIRS,0.9,0.4,0,0.5,0.555143499,7.695116778,0.308494986,0.246666147,-0.590353766,nan,0.688475291,-0.324833726,,,,
small_simple,SIRS,0.9,0.4,0,0.6,0.554982159,7.695116778,0.3329793,0.222006387,-0.601496054,nan,0.693356555,-0.344587638,,,,
small_simple,SIRS,0.9,0.4,0,0.7,0.555043319,7.695116778,0.353187334,0.201856886,-0.754560952,nan,0.348047305,-0.280116271,,,,
small_simple,SIRS,0.9,0.4,0,0.8,0.554993052,7.695116778,0.369939254,0.185056081,-0.868224363,nan,-0.271752456,-0.346063313,,,,
small_simple,SIRS,0.9,0.4,0,0.9,0.555120963,7.695116778,0.384281436,0.170842111,-0.895212868,nan,-0.639444528,-0.120814188,,,,
small_simple,SIRS,0.9,0.4,0,1,0.555060954,7.695116778,0.396416091,0.158648458,-0.91245793,nan,-0.835626309,nan,,,,
small_simple,SIRS,0.9,0.5,0,0.1,0.443614395,7.695116778,0.074489329,0.369492372,0.694060916,nan,0.838848361,0.433869284,,,,
small_simple,SIRS,0.9,0.5,0,0.2,0.44400669,7.695116778,0.127069456,0.317109471,0.528004218,nan,0.822316711,0.180339598,,,,
small_simple,SIRS,0.9,0.5,0,0.3,0.44420711,7.695116778,0.166736286,0.277531067,0.34155819,nan,0.868566021,0.04067214,,,,
small_simple,SIRS,0.9,0.5,0,0.4,0.444071347,7.695116778,0.197466341,0.246642864,0.313789316,nan,0.907716595,-0.065051339,,,,
small_simple,SIRS,0.9,0.5,0,0.5,0.444147161,7.695116778,0.222037339,0.222119872,0.166955646,nan,0.954330516,-0.195929164,,,,
small_simple,SIRS,0.9,0.5,0,0.6,0.444217076,7.695116778,0.242310849,0.201914017,-0.052495636,nan,0.892613396,-0.147891814,,,,
small_simple,SIRS,0.9,0.5,0,0.7,0.444306536,7.695116778,0.259189919,0.185120627,-0.329150774,nan,0.837869396,-0.273741202,,,,
small_simple,SIRS,0.9,0.5,0,0.8,0.444211666,7.695116778,0.273343118,0.170869824,-0.284322483,nan,0.910499261,-0.127068523,,,,
small_simple,SIRS,0.9,0.5,0,0.9,0.444216922,7.695116778,0.285536268,0.158683025,-0.452531294,nan,0.872324128,-0.169731577,,,,
small_simple,SIRS,0.9,0.5,0,1,0.443957003,7.695116778,0.296013675,0.147945679,-0.570092134,nan,0.839481703,nan,,,,
small_simple,SIRS,0.9,0.6,0,0.1,0.332860651,7.695116778,0.048197472,0.285143926,0.806534929,nan,0.818155511,0.69446823,,,,
small_simple,SIRS,0.9,0.6,0,0.2,0.333144884,7.695116778,0.083669339,0.249684712,0.650960474,nan,0.805906587,0.443653401,,,,
small_simple,SIRS,0.9,0.6,0,0.3,0.333383434,7.695116778,0.111320605,0.222163058,0.670860896,nan,0.845114307,0.447265394,,,,
small_simple,SIRS,0.9,0.6,0,0.4,0.33343102,7.695116778,0.133467464,0.200018566,0.57793886,nan,0.868395368,0.252392636,,,,
small_simple,SIRS,0.9,0.6,0,0.5,0.333388778,7.695116778,0.151604239,0.181819984,0.561719083,nan,0.877511515,0.221666129,,,,
small_simple,SIRS,0.9,0.6,0,0.6,0.333431288,7.695116778,0.166758552,0.166688675,0.459125222,nan,0.860629269,0.178745971,,,,
small_simple,SIRS,0.9,0.6,0,0.7,0.333360789,7.695116778,0.179498856,0.153870252,0.498102353,nan,0.908324219,0.088573853,,,,
small_simple,SIRS,0.9,0.6,0,0.8,0.333338841,7.695116778,0.19046547,0.142878238,0.500666845,nan,0.91859455,0.068853573,,,,
small_simple,SIRS,0.9,0.6,0,0.9,0.333076651,7.695116778,0.199858586,0.133233495,0.566602335,nan,0.963500875,0.204963799,,,,
small_simple,SIRS,0.9,0.6,0,1,0.333506854,7.695116778,0.208313517,0.125199536,0.43664588,nan,0.923205189,nan,,,,
small_simple,SIRS,0.9,0.7,0,0.1,0.222513702,7.695116778,0.028767467,0.194532502,0.827317457,nan,0.768831246,0.795613059,,,,
small_simple,SIRS,0.9,0.7,0,0.2,0.222645838,7.695116778,0.049891535,0.173043608,0.832310858,nan,0.814532653,0.792422281,,,,
small_simple,SIRS,0.9,0.7,0,0.3,0.222617353,7.695116778,0.06692967,0.155797654,0.836155005,nan,0.889121148,0.770116388,,,,
small_simple,SIRS,0.9,0.7,0,0.4,0.222783994,7.695116778,0.081129086,0.141745255,0.673620404,nan,0.835174227,0.548730649,,,,
small_simple,SIRS,0.9,0.7,0,0.5,0.222742606,7.695116778,0.092908866,0.129909893,0.639441886,nan,0.820786359,0.441864987,,,,
small_simple,SIRS,0.9,0.7,0,0.6,0.222776385,7.695116778,0.102792866,0.120008669,0.691855229,nan,0.900541763,0.449906446,,,,
small_simple,SIRS,0.9,0.7,0,0.7,0.22280695,7.695116778,0.111338961,0.111476402,0.629739892,nan,0.884714224,0.449179714,,,,
small_simple,SIRS,0.9,0.7,0,0.8,0.22282966,7.695116778,0.118805642,0.104040138,0.551702301,nan,0.817029467,0.327168323,,,,
small_simple,SIRS,0.9,0.7,0,0.9,0.222782703,7.695116778,0.125224562,0.097564251,0.560767668,nan,0.857416151,0.238676629,,,,
small_simple,SIRS,0.9,0.7,0,1,0.222706405,7.695116778,0.13088159,0.091831118,0.616896132,nan,0.899708153,nan,,,,
small_simple,SIRS,0.9,0.8,0,0.1,0.113001451,7.695116778,0.01369904,0.100366605,0.857355523,nan,0.841005484,0.843835625,,,,
small_simple,SIRS,0.9,0.8,0,0.2,0.112879408,7.695116778,0.023165707,0.090243942,0.8101413,nan,0.819749784,0.791167014,,,,
small_simple,SIRS,0.9,0.8,0,0.3,0.11250808,7.695116778,0.031275204,0.081700753,0.823728042,nan,0.751758741,0.798324732,,,,
small_simple,SIRS,0.9,0.8,0,0.4,0.112731161,7.695116778,0.037819574,0.075159103,0.701249772,nan,0.792450489,0.613192244,,,,
small_simple,SIRS,0.9,0.8,0,0.5,0.112636741,7.695116778,0.043360292,0.069346862,0.669467756,nan,0.840275843,0.656087084,,,,
small_simple,SIRS,0.9,0.8,0,0.6,0.112571958,7.695116778,0.048334792,0.064322381,0.644391757,nan,0.785790333,0.651636033,,,,
small_simple,SIRS,0.9,0.8,0,0.7,0.112588111,7.695116778,0.052572057,0.060080039,0.574445074,nan,0.771095766,0.483857254,,,,
small_simple,SIRS,0.9,0.8,0,0.8,0.112391652,7.695116778,0.05614121,0.056277395,0.644215788,nan,0.830030969,0.583775727,,,,
small_simple,SIRS,0.9,0.8,0,0.9,0.112434218,7.695116778,0.059502977,0.052968814,0.580217858,nan,0.775316776,0.454125285,,,,
small_simple,SIRS,0.9,0.8,0,1,0.112461532,7.695116778,0.062392346,0.050074922,0.520216857,nan,0.780067372,nan,,,,
small_simple,SIRS,0.9,0.9,0,0.1,0.024031234,7.695116778,0.005871524,0.021518564,0.896987776,nan,0.818714268,0.888627894,,,,
small_simple,SIRS,0.9,0.9,0,0.2,0.02053379,7.695116778,0.006784666,0.016222112,0.825575705,nan,0.754090358,0.844588513,,,,
small_simple,SIRS,0.9,0.9,0,0.3,0.018376035,7.695116778,0.007087848,0.013408029,0.774258927,nan,0.740760827,0.745727239,,,,
small_simple,SIRS,0.9,0.9,0,0.4,0.017928489,7.695116778,0.006854733,0.012350427,0.694954682,nan,0.774979222,0.64944426,,,,
small_simple,SIRS,0.9,0.9,0,0.5,0.017363658,7.695116778,0.007125289,0.011029635,0.664651718,nan,0.766617585,0.663133529,,,,
small_simple,SIRS,0.9,0.9,0,0.6,0.016321712,7.695116778,0.007715755,0.009495296,0.681772021,nan,0.728850468,0.668113475,,,,
small_simple,SIRS,0.9,0.9,0,0.7,0.017778482,7.695116778,0.008552492,0.009822492,0.490675927,nan,0.662436544,0.470115571,,,,
small_simple,SIRS,0.9,0.9,0,0.8,0.016750883,7.695116778,0.00796793,0.00898665,0.542944405,nan,0.732109103,0.514752213,,,,
small_simple,SIRS,0.9,0.9,0,0.9,0.016709703,7.695116778,0.008510312,0.008362576,0.502952884,nan,0.694543499,0.642292741,,,,
small_simple,SIRS,0.9,0.9,0,1,0.016805826,7.695116778,0.008702337,0.008170879,0.453045279,nan,0.686679631,nan,,,,
small_simple,SIRS,0.9,1,0,0.1,0.019189527,7.695116778,0.006009551,0.016913686,0.94915661,nan,0.778467708,0.938459596,,,,
small_simple,SIRS,0.9,1,0,0.2,0.016952393,7.695116778,0.006117532,0.013895576,0.859528131,nan,0.773001204,0.825719817,,,,
small_simple,SIRS,0.9,1,0,0.3,0.014831808,7.695116778,0.006245095,0.011584856,0.812816856,nan,0.76657055,0.720046143,,,,
small_simple,SIRS,0.9,1,0,0.4,0.014727268,7.695116778,0.006385202,0.010241808,0.753546091,nan,0.759537856,0.710293231,,,,
small_simple,SIRS,0.9,1,0,0.5,0.012873489,7.695116778,0.006515048,0.008041095,0.795793199,nan,0.753054132,0.770721598,,,,
small_simple,SIRS,0.9,1,0,0.6,0.014223179,7.695116778,0.006639953,0.008902415,0.635189715,nan,0.74684857,0.497219516,,,,
small_simple,SIRS,0.9,1,0,0.7,0.014375593,7.695116778,0.006752326,0.008328977,0.56227071,nan,0.741296576,0.485019175,,,,
small_simple,SIRS,0.9,1,0,0.8,0.014262049,7.695116778,0.006872456,0.007801167,0.515156622,nan,0.735389338,0.507365705,,,,
small_simple,SIRS,0.9,1,0,0.9,0.013924627,7.695116778,0.006992091,0.007260205,0.502320799,nan,0.729540766,0.432666306,,,,
small_simple,SIRS,0.9,1,0,1,0.013833248,7.695116778,0.007060651,0.006942823,0.474126278,nan,0.726216544,nan,,,,
small_simple,SIRS,1,0.1,0,0.1,0.86948874,7.695116778,0.434919384,0.434780748,-0.048288714,nan,0.376196021,-0.080078,,,,
small_simple,SIRS,1,0.1,0,0.2,0.862119824,7.695116778,0.573601799,0.288773793,-0.089232425,nan,0.076118794,-0.059767701,,,,
small_simple,SIRS,1,0.1,0,0.3,0.654356366,7.695116778,0.476769064,0.178873192,-0.044174047,nan,-0.034843025,0.035197404,,,,
small_simple,SIRS,1,0.1,0,0.4,0.667601379,7.695116778,0.519238085,0.149506493,-0.051438643,nan,-0.046489021,0.037965595,,,,
small_simple,SIRS,1,0.1,0,0.5,0.630685773,7.695116778,0.505935812,0.125874785,-0.040468053,nan,-0.041082001,-0.000342898,,,,
small_simple,SIRS,1,0.1,0,0.6,0.627709163,7.695116778,0.517153208,0.111534853,-0.034789245,nan,-0.034421369,0.001463973,,,,
small_simple,SIRS,1,0.1,0,0.7,0.626505197,7.695116778,0.525916569,0.101758036,-0.020638891,nan,-0.022949418,0.013670763,,,,
small_simple,SIRS,1,0.1,0,0.8,0.643079404,7.695116778,0.550142672,0.093631153,-0.044758783,nan,-0.044458537,-0.001600767,,,,
small_simple,SIRS,1,0.1,0,0.9,0.614340598,7.695116778,0.528027538,0.086977625,-0.030852053,nan,-0.03045425,0.010818038,,,,
small_simple,SIRS,1,0.1,0,1,0.627226172,7.695116778,0.546205523,0.081750385,-0.018689455,nan,-0.018906966,nan,,,,
small_simple,SIRS,1,0.2,0,0.1,0.79586541,7.695116778,0.265829536,0.530186929,0.003363668,nan,0.845708943,-0.156394386,,,,
small_simple,SIRS,1,0.2,0,0.2,0.797112799,7.695116778,0.398770323,0.398394638,-0.245274204,nan,0.629153257,-0.224228931,,,,
small_simple,SIRS,1,0.2,0,0.3,0.79816835,7.695116778,0.479078791,0.319125864,-0.470016092,nan,0.180234685,-0.323491315,,,,
small_simple,SIRS,1,0.2,0,0.4,0.798313583,7.695116778,0.532316115,0.266016594,-0.55497996,nan,-0.257605615,-0.336935085,,,,
small_simple,SIRS,1,0.2,0,0.5,0.797322873,7.695116778,0.569363826,0.227980143,-0.491715571,nan,-0.364444599,-0.317574834,,,,
small_simple,SIRS,1,0.2,0,0.6,0.798420886,7.695116778,0.598780569,0.199645391,-0.638480472,nan,-0.566807125,-0.319479488,,,,
small_simple,SIRS,1,0.2,0,0.7,0.798188422,7.695116778,0.62070073,0.177495966,-0.664260675,nan,-0.637148754,-0.377735224,,,,
small_simple,SIRS,1,0.2,0,0.8,0.796475088,7.695116778,0.636814833,0.159702564,-0.472937355,nan,-0.45431102,-0.201309037,,,,
small_simple,SIRS,1,0.2,0,0.9,0.798557493,7.695116778,0.653251222,0.145317631,-0.697906776,nan,-0.680812873,-0.295807907,,,,
small_simple,SIRS,1,0.2,0,1,0.798151511,7.695116778,0.664944055,0.133229739,-0.649897473,nan,-0.635183511,nan,,,,
small_simple,SIRS,1,0.3,0,0.1,0.698428575,7.695116778,0.175133885,0.523506592,0.127858294,nan,0.901650859,-0.110514307,,,,
small_simple,SIRS,1,0.3,0,0.2,0.698596455,7.695116778,0.279832103,0.418891153,-0.202255998,nan,0.77296275,-0.247327729,,,,
small_simple,SIRS,1,0.3,0,0.3,0.698546056,7.695116778,0.349412829,0.349177386,-0.374262893,nan,0.655048754,-0.278409584,,,,
small_simple,SIRS,1,0.3,0,0.4,0.698960322,7.695116778,0.399464187,0.299509239,-0.534016797,nan,0.373621512,-0.330689674,,,,
small_simple,SIRS,1,0.3,0,0.5,0.699162464,7.695116778,0.437020579,0.262146784,-0.717065644,nan,-0.194822615,-0.367178373,,,,
small_simple,SIRS,1,0.3,0,0.6,0.6991603,7.695116778,0.466108453,0.233056669,-0.742607727,nan,-0.505252044,-0.42309645,,,,
small_simple,SIRS,1,0.3,0,0.7,0.699254702,7.695116778,0.489470347,0.209786168,-0.833509652,nan,-0.736753727,-0.43757535,,,,
small_simple,SIRS,1,0.3,0,0.8,0.699260145,7.695116778,0.508516274,0.190747751,-0.84554377,nan,-0.777802188,-0.360564688,,,,
small_simple,SIRS,1,0.3,0,0.9,0.699186571,7.695116778,0.524326474,0.174863813,-0.86743008,nan,-0.839891873,-0.104825467,,,,
small_simple,SIRS,1,0.3,0,1,0.699230775,7.695116778,0.537813536,0.161425594,-0.835179335,nan,-0.813847474,nan,,,,
small_simple,SIRS,1,0.4,0,0.1,0.598796669,7.695116778,0.120242512,0.478827081,0.386176077,nan,0.880568795,0.01527839,,,,
small_simple,SIRS,1,0.4,0,0.2,0.598863865,7.695116778,0.199861589,0.3990734,0.14096045,nan,0.911723243,-0.079882158,,,,
small_simple,SIRS,1,0.4,0,0.3,0.599387466,7.695116778,0.257071896,0.342368964,-0.27220227,nan,0.812987418,-0.254496269,,,,
small_simple,SIRS,1,0.4,0,0.4,0.599295308,7.695116778,0.299695843,0.299619977,-0.445934392,nan,0.749538829,-0.278826471,,,,
small_simple,SIRS,1,0.4,0,0.5,0.5995463,7.695116778,0.333132486,0.266422365,-0.672577068,nan,0.602886912,-0.374575285,,,,
small_simple,SIRS,1,0.4,0,0.6,0.599518443,7.695116778,0.359750112,0.239776844,-0.75775702,nan,0.293936692,-0.357434948,,,,
small_simple,SIRS,1,0.4,0,0.7,0.599508687,7.695116778,0.38150351,0.218007741,-0.784323516,nan,-0.080995082,-0.372246311,,,,
small_simple,SIRS,1,0.4,0,0.8,0.599350099,7.695116778,0.399516541,0.199837273,-0.788434717,nan,-0.449751381,-0.326985048,,,,
small_simple,SIRS,1,0.4,0,0.9,0.599527372,7.695116778,0.415038094,0.184491017,-0.902918007,nan,-0.784161553,-0.257322884,,,,
small_simple,SIRS,1,0.4,0,1,0.599520423,7.695116778,0.428188816,0.171334176,-0.926328643,nan,-0.869583803,nan,,,,
small_simple,SIRS,1,0.5,0,0.1,0.498779162,7.695116778,0.083743844,0.415398319,0.576552044,nan,0.831693068,0.29573707,,,,
small_simple,SIRS,1,0.5,0,0.2,0.499487399,7.695116778,0.142898801,0.35668122,0.451789355,nan,0.908722857,0.13554135,,,,
small_simple,SIRS,1,0.5,0,0.3,0.499390571,7.695116778,0.187381978,0.312037215,0.273500438,nan,0.930670686,0.035236426,,,,
small_simple,SIRS,1,0.5,0,0.4,0.499557969,7.695116778,0.222134627,0.277458528,0.051811693,nan,0.880479965,-0.084188029,,,,
small_simple,SIRS,1,0.5,0,0.5,0.499663594,7.695116778,0.24987081,0.249804267,-0.249875499,nan,0.875944919,-0.236339111,,,,
small_simple,SIRS,1,0.5,0,0.6,0.499722243,7.695116778,0.27258287,0.227147164,-0.448280288,nan,0.837900132,-0.317564257,,,,
