Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,
large_complex,SEIRS,0.1,0.2,0.8,0.2,0.793315738,0.002198579,0.552769786,0.240784352,-0.581752641,0.878942348,-0.48699642,-0.596725144,,,
large_complex,SEIRS,0.1,0.2,0.8,0.3,0.738807963,0.002279864,0.554731888,0.183914671,-0.534333356,0.874074243,-0.48913415,-0.567807108,,,
large_complex,SEIRS,0.1,0.2,0.8,0.4,0.697510831,0.002349033,0.558154727,0.138988277,-0.515948476,0.869948129,-0.500408103,-0.519340333,,,
large_complex,SEIRS,0.1,0.2,0.8,0.5,0.66417418,0.002513274,0.558790502,0.104831244,-0.495116824,0.853173964,-0.491712668,-0.500387211,,,
large_complex,SEIRS,0.1,0.2,0.8,0.6,0.638581453,0.002461108,0.56160649,0.076288309,-0.482091649,0.86665654,-0.490024409,-0.471475023,,,
large_complex,SEIRS,0.1,0.2,0.8,0.7,0.618159025,0.00259654,0.56474685,0.052659274,-0.500318209,0.851791009,-0.515665072,-0.457118392,,,
large_complex,SEIRS,0.1,0.2,0.8,0.8,0.596517383,0.002719682,0.56299579,0.032661658,-0.475967877,0.839475186,-0.498610966,-0.385613496,,,
large_complex,SEIRS,0.1,0.2,0.8,0.9,0.581684912,0.002632899,0.565349382,0.015505786,-0.483113976,0.858866671,-0.51138429,-0.317511677,,,
large_complex,SEIRS,0.1,0.2,0.8,1,0.56738025,0.002798645,0.565946198,0.002614349,-0.491042815,0.836581198,-0.522871604,nan,,,
large_complex,SEIRS,0.1,0.2,0.9,0.1,0.869867392,0.002140255,0.550363734,0.320402849,-0.707754225,0.874190261,-0.459111603,-0.711468557,,,
large_complex,SEIRS,0.1,0.2,0.9,0.2,0.791829217,0.002080944,0.550677729,0.241600538,-0.56650353,0.882222462,-0.468447932,-0.589997324,,,
large_complex,SEIRS,0.1,0.2,0.9,0.3,0.73721049,0.002098954,0.555194221,0.182270925,-0.497353077,0.880724454,-0.450058466,-0.534615176,,,
large_complex,SEIRS,0.1,0.2,0.9,0.4,0.696981476,0.002238204,0.557712506,0.139322514,-0.503440666,0.863714731,-0.481237147,-0.524679458,,,
large_complex,SEIRS,0.1,0.2,0.9,0.5,0.664871727,0.002265504,0.560008728,0.104797302,-0.483913286,0.86137958,-0.479416573,-0.485631803,,,
large_complex,SEIRS,0.1,0.2,0.9,0.6,0.637645728,0.002243325,0.561176941,0.076367804,-0.471239175,0.864955547,-0.478289913,-0.45258485,,,
large_complex,SEIRS,0.1,0.2,0.9,0.7,0.615267953,0.002368084,0.562415451,0.052686292,-0.483750889,0.849404621,-0.496568809,-0.440959601,,,
large_complex,SEIRS,0.1,0.2,0.9,0.8,0.597499684,0.002391869,0.564699718,0.032620068,-0.480538495,0.847553336,-0.498909758,-0.396035114,,,
large_complex,SEIRS,0.1,0.2,0.9,0.9,0.580915963,0.002332391,0.565390282,0.015454671,-0.465944608,0.855753418,-0.489451842,-0.316437267,,,
large_complex,SEIRS,0.1,0.2,0.9,1,0.567880132,0.002314318,0.567222717,0.00263931,-0.459250268,0.858157592,-0.486571547,nan,,,
large_complex,SEIRS,0.1,0.2,1,0.1,0.868698412,0.002108666,0.550422737,0.319249506,-0.695493504,0.87059525,-0.45227224,-0.699758913,,,
large_complex,SEIRS,0.1,0.2,1,0.2,0.793493996,0.002128038,0.552665948,0.241453399,-0.55533598,0.868700318,-0.457270285,-0.585805264,,,
large_complex,SEIRS,0.1,0.2,1,0.3,0.738340183,0.002139138,0.555196907,0.183654992,-0.533127015,0.867611344,-0.481736864,-0.551284036,,,
large_complex,SEIRS,0.1,0.2,1,0.4,0.6955895,0.002144944,0.556730039,0.139299287,-0.47810277,0.867043732,-0.455251447,-0.503667428,,,
large_complex,SEIRS,0.1,0.2,1,0.5,0.663847232,0.002147294,0.559882695,0.104369857,-0.471280858,0.866818385,-0.465948096,-0.469865358,,,
large_complex,SEIRS,0.1,0.2,1,0.6,0.639389399,0.002147345,0.563619771,0.07619442,-0.478902191,0.866821353,-0.480767141,-0.465862731,,,
large_complex,SEIRS,0.1,0.2,1,0.7,0.616485058,0.002145892,0.564222651,0.052697632,-0.474225029,0.866973561,-0.483535783,-0.438895972,,,
large_complex,SEIRS,0.1,0.2,1,0.8,0.597052064,0.002143556,0.564824341,0.032681875,-0.460884051,0.867213299,-0.477149096,-0.396621193,,,
large_complex,SEIRS,0.1,0.2,1,0.9,0.58183882,0.002140883,0.566872033,0.015520302,-0.468615846,0.86748588,-0.490150665,-0.308186293,,,
large_complex,SEIRS,0.1,0.2,1,1,0.567045443,0.002138349,0.567028471,0.002663556,-0.469715791,0.867743773,-0.495060221,nan,,,
large_complex,SEIRS,0.1,0.3,0.1,0.1,0.732556526,0.00527411,0.316241119,0.414716938,-0.482399647,0.913188414,-0.3185101,-0.583173943,,,
large_complex,SEIRS,0.1,0.3,0.1,0.2,0.617170687,0.006661623,0.321294257,0.291549543,-0.412928255,0.899897802,-0.336562524,-0.500247754,,,
large_complex,SEIRS,0.1,0.3,0.1,0.3,0.539870414,0.00830994,0.322547488,0.211154926,-0.37385671,0.856001573,-0.330355651,-0.452815471,,,
large_complex,SEIRS,0.1,0.3,0.1,0.4,0.478591554,0.009398834,0.31821558,0.152893236,-0.342333637,0.835143155,-0.320733184,-0.41567573,,,
large_complex,SEIRS,0.1,0.3,0.1,0.5,0.44005105,0.010243035,0.319465985,0.112122823,-0.359266694,0.826617931,-0.350039646,-0.424338142,,,
large_complex,SEIRS,0.1,0.3,0.1,0.6,0.410704813,0.011009731,0.321624555,0.079861184,-0.33743708,0.797567756,-0.338190887,-0.391040264,,,
large_complex,SEIRS,0.1,0.3,0.1,0.7,0.38555658,0.011828043,0.321729225,0.053977832,-0.334696838,0.759315101,-0.341864456,-0.374796849,,,
large_complex,SEIRS,0.1,0.3,0.1,0.8,0.362591608,0.011571252,0.319688981,0.03270245,-0.301404104,0.833365958,-0.328236041,-0.335848831,,,
large_complex,SEIRS,0.1,0.3,0.1,0.9,0.348598888,0.012283721,0.322804368,0.01537906,-0.320619776,0.768130952,-0.348264727,-0.314596555,,,
large_complex,SEIRS,0.1,0.3,0.1,1,0.333815984,0.012042978,0.322904656,0.001950918,-0.300397965,0.800893604,-0.334511634,nan,,,
large_complex,SEIRS,0.1,0.3,0.2,0.1,0.736181809,0.003001635,0.318025588,0.417582917,-0.428482262,0.946646246,-0.271854106,-0.518614085,,,
large_complex,SEIRS,0.1,0.3,0.2,0.2,0.614525399,0.004859443,0.319325305,0.292278676,-0.336642139,0.887799345,-0.27622002,-0.414130332,,,
large_complex,SEIRS,0.1,0.3,0.2,0.3,0.540100776,0.005896585,0.323686054,0.21223893,-0.299834219,0.849941094,-0.279354318,-0.374791184,,,
large_complex,SEIRS,0.1,0.3,0.2,0.4,0.487949962,0.006507605,0.326351924,0.156526407,-0.306576469,0.860369487,-0.310105443,-0.392950287,,,
large_complex,SEIRS,0.1,0.3,0.2,0.5,0.443677073,0.007625871,0.324689777,0.11293044,-0.264529718,0.785481716,-0.280929323,-0.335546257,,,
large_complex,SEIRS,0.1,0.3,0.2,0.6,0.409966633,0.00767387,0.323451838,0.080017291,-0.240025057,0.838643969,-0.276282676,-0.313647391,,,
large_complex,SEIRS,0.1,0.3,0.2,0.7,0.381685654,0.008154889,0.321228778,0.053602415,-0.224492034,0.79790526,-0.264595355,-0.292635822,,,
large_complex,SEIRS,0.1,0.3,0.2,0.8,0.365843581,0.008281704,0.32569218,0.033178788,-0.223991117,0.804986681,-0.272877518,-0.272296126,,,
large_complex,SEIRS,0.1,0.3,0.2,0.9,0.351932079,0.008736716,0.329082194,0.015591639,-0.24007309,0.780630628,-0.296968235,-0.257678287,,,
large_complex,SEIRS,0.1,0.3,0.2,1,0.337019183,0.009204013,0.328712627,0.002251214,-0.219903667,0.763126893,-0.276622312,nan,,,
large_complex,SEIRS,0.1,0.3,0.3,0.1,0.735777695,0.003052691,0.317752378,0.417617567,-0.394428471,0.904714281,-0.232479391,-0.454975247,,,
large_complex,SEIRS,0.1,0.3,0.3,0.2,0.616823303,0.003630023,0.322540374,0.29239018,-0.311371148,0.895021063,-0.254582364,-0.37456689,,,
large_complex,SEIRS,0.1,0.3,0.3,0.3,0.534746094,0.00456708,0.320997929,0.210752115,-0.259325327,0.854276348,-0.239448114,-0.327748493,,,
large_complex,SEIRS,0.1,0.3,0.3,0.4,0.486374814,0.005077398,0.326914942,0.155800688,-0.260311577,0.846452408,-0.259551538,-0.334864205,,,
large_complex,SEIRS,0.1,0.3,0.3,0.5,0.438372691,0.005481813,0.322131656,0.11207989,-0.222619669,0.835844541,-0.239694869,-0.29603785,,,
large_complex,SEIRS,0.1,0.3,0.3,0.6,0.413187783,0.006163924,0.327625063,0.080724124,-0.231153785,0.799464813,-0.259240417,-0.296018265,,,
large_complex,SEIRS,0.1,0.3,0.3,0.7,0.384138866,0.006158511,0.3248441,0.05444157,-0.200226091,0.803645906,-0.235752158,-0.260243439,,,
large_complex,SEIRS,0.1,0.3,0.3,0.8,0.367232864,0.006497977,0.328630524,0.033362279,-0.208119977,0.803824523,-0.254233045,-0.269123875,,,
large_complex,SEIRS,0.1,0.3,0.3,0.9,0.348450462,0.006543601,0.327647497,0.01562536,-0.203705997,0.79902632,-0.256504098,-0.230309347,,,
large_complex,SEIRS,0.1,0.3,0.3,1,0.333027262,0.006869763,0.327044949,0.002419116,-0.18248048,0.770902626,-0.235194035,nan,,,
large_complex,SEIRS,0.1,0.3,0.4,0.1,0.73576782,0.002414082,0.317762713,0.417924748,-0.383666289,0.920405076,-0.215017004,-0.430885291,,,
large_complex,SEIRS,0.1,0.3,0.4,0.2,0.615218847,0.002940697,0.321833718,0.292233286,-0.29257906,0.900401154,-0.219883066,-0.350045799,,,
large_complex,SEIRS,0.1,0.3,0.4,0.3,0.538118993,0.003716882,0.325079456,0.211034994,-0.249789908,0.848791604,-0.220744365,-0.312709823,,,
large_complex,SEIRS,0.1,0.3,0.4,0.4,0.484749264,0.004133172,0.326843893,0.155225997,-0.232939409,0.846985529,-0.226880583,-0.296436633,,,
large_complex,SEIRS,0.1,0.3,0.4,0.5,0.443268667,0.004478503,0.327099377,0.113082421,-0.216320583,0.832607794,-0.224145357,-0.287305402,,,
large_complex,SEIRS,0.1,0.3,0.4,0.6,0.411108837,0.004658038,0.327466752,0.080356508,-0.198745816,0.821449825,-0.217903533,-0.265076324,,,
large_complex,SEIRS,0.1,0.3,0.4,0.7,0.389408132,0.004925235,0.330718298,0.05512559,-0.207342951,0.820476345,-0.237743444,-0.274368437,,,
large_complex,SEIRS,0.1,0.3,0.4,0.8,0.36363709,0.004868673,0.326855075,0.03325331,-0.17519717,0.820795494,-0.211485015,-0.229017581,,,
large_complex,SEIRS,0.1,0.3,0.4,0.9,0.348054181,0.005172576,0.32861804,0.015698619,-0.18792654,0.807186867,-0.233550683,-0.193231793,,,
large_complex,SEIRS,0.1,0.3,0.4,1,0.326885994,0.005135554,0.322571568,0.002523524,-0.150128963,0.808664707,-0.195422105,nan,,,
large_complex,SEIRS,0.1,0.3,0.5,0.1,0.73258272,0.002123187,0.317501417,0.415351884,-0.363384863,0.923175008,-0.190455111,-0.414249744,,,
large_complex,SEIRS,0.1,0.3,0.5,0.2,0.613584756,0.002742836,0.321693043,0.291074377,-0.274257214,0.879968787,-0.204206451,-0.319817269,,,
large_complex,SEIRS,0.1,0.3,0.5,0.3,0.535052337,0.002997549,0.322422274,0.211264003,-0.228555697,0.875104348,-0.198699261,-0.277376379,,,
large_complex,SEIRS,0.1,0.3,0.5,0.4,0.481858584,0.003160914,0.325504408,0.154580734,-0.212216416,0.878915736,-0.201183318,-0.272529444,,,
large_complex,SEIRS,0.1,0.3,0.5,0.5,0.439505911,0.003400262,0.325323887,0.112144477,-0.194442143,0.864038688,-0.202830535,-0.245224187,,,
large_complex,SEIRS,0.1,0.3,0.5,0.6,0.409735846,0.003531617,0.327172501,0.080419524,-0.193781129,0.857348642,-0.209916473,-0.253102694,,,
large_complex,SEIRS,0.1,0.3,0.5,0.7,0.383583815,0.00370177,0.32679197,0.054397376,-0.164796091,0.852965495,-0.191567519,-0.206494664,,,
large_complex,SEIRS,0.1,0.3,0.5,0.8,0.366733062,0.00396258,0.330801999,0.033360283,-0.169594774,0.830463353,-0.198380692,-0.223945094,,,
large_complex,SEIRS,0.1,0.3,0.5,0.9,0.347700589,0.00409275,0.329510024,0.015660398,-0.174340738,0.818662835,-0.210570849,-0.202279563,,,
large_complex,SEIRS,0.1,0.3,0.5,1,0.333964796,0.004109369,0.330695722,0.002591056,-0.170557969,0.835913185,-0.214189206,nan,,,
large_complex,SEIRS,0.1,0.3,0.6,0.1,0.741140135,0.001868094,0.321287023,0.420302153,-0.414343533,0.929661621,-0.205794151,-0.475907283,,,
large_complex,SEIRS,0.1,0.3,0.6,0.2,0.608115922,0.002222255,0.318287393,0.289449495,-0.256814746,0.90745009,-0.18531713,-0.302762055,,,
large_complex,SEIRS,0.1,0.3,0.6,0.3,0.531404338,0.002450881,0.321477747,0.209151111,-0.212264512,0.893268203,-0.182158468,-0.259928629,,,
large_complex,SEIRS,0.1,0.3,0.6,0.4,0.487365257,0.00248596,0.328790451,0.157467788,-0.224984878,0.905520643,-0.211220334,-0.281387695,,,
large_complex,SEIRS,0.1,0.3,0.6,0.5,0.44104836,0.002726972,0.32643649,0.113276141,-0.185917679,0.885281112,-0.190678647,-0.231585425,,,
large_complex,SEIRS,0.1,0.3,0.6,0.6,0.410139526,0.002972821,0.327784192,0.08086907,-0.187526298,0.86360291,-0.199279047,-0.238929724,,,
large_complex,SEIRS,0.1,0.3,0.6,0.7,0.38573204,0.003014302,0.329408627,0.054728713,-0.182596862,0.867154031,-0.201966971,-0.244611039,,,
large_complex,SEIRS,0.1,0.3,0.6,0.8,0.361710949,0.003015304,0.326712603,0.033330188,-0.160058335,0.873269718,-0.188367102,-0.18853206,,,
large_complex,SEIRS,0.1,0.3,0.6,0.9,0.347158955,0.003160785,0.329758007,0.01569974,-0.161718785,0.866437123,-0.195317375,-0.190055074,,,
large_complex,SEIRS,0.1,0.3,0.6,1,0.333081658,0.003263103,0.330713369,0.002645526,-0.161230316,0.860117382,-0.200337419,nan,,,
large_complex,SEIRS,0.1,0.3,0.7,0.1,0.725437846,0.001932493,0.315544884,0.410471531,-0.326273859,0.913460154,-0.170886637,-0.35847126,,,
large_complex,SEIRS,0.1,0.3,0.7,0.2,0.613738845,0.00201095,0.322003122,0.291650066,-0.259876085,0.910272337,-0.184753315,-0.303333166,,,
large_complex,SEIRS,0.1,0.3,0.7,0.3,0.534515367,0.002123041,0.323046639,0.211099332,-0.221653023,0.903230947,-0.181792844,-0.27036919,,,
large_complex,SEIRS,0.1,0.3,0.7,0.4,0.482738425,0.002408615,0.326317786,0.155761707,-0.208217137,0.876389459,-0.188611096,-0.262450242,,,
large_complex,SEIRS,0.1,0.3,0.7,0.5,0.442958253,0.002367357,0.327913554,0.11425578,-0.200995837,0.886369401,-0.198394123,-0.252083433,,,
large_complex,SEIRS,0.1,0.3,0.7,0.6,0.409947007,0.002494905,0.328081716,0.080989503,-0.177928313,0.874860673,-0.185279666,-0.225261946,,,
large_complex,SEIRS,0.1,0.3,0.7,0.7,0.383780478,0.002468763,0.327897467,0.054947873,-0.173550508,0.882050126,-0.189945035,-0.22188733,,,
large_complex,SEIRS,0.1,0.3,0.7,0.8,0.365426927,0.002562761,0.331131943,0.033350858,-0.171184003,0.8736021,-0.194592116,-0.209874916,,,
large_complex,SEIRS,0.1,0.3,0.7,0.9,0.346026821,0.002799855,0.329413933,0.015662213,-0.157773358,0.846075482,-0.183291347,-0.19279681,,,
large_complex,SEIRS,0.1,0.3,0.7,1,0.334390363,0.002798199,0.332750869,0.002703562,-0.164362762,0.852653853,-0.197340714,nan,,,
large_complex,SEIRS,0.1,0.3,0.8,0.1,0.732900059,0.001870205,0.318219261,0.415351093,-0.363810104,0.909908675,-0.174416883,-0.407726092,,,
large_complex,SEIRS,0.1,0.3,0.8,0.2,0.609254945,0.001920036,0.31960284,0.289820706,-0.262557435,0.906006174,-0.176535848,-0.311084787,,,
large_complex,SEIRS,0.1,0.3,0.8,0.3,0.536422816,0.002121705,0.324726007,0.211629797,-0.22222525,0.884639905,-0.181132389,-0.260941607,,,
large_complex,SEIRS,0.1,0.3,0.8,0.4,0.48278041,0.002043308,0.326910383,0.155667877,-0.200810483,0.896171322,-0.178203841,-0.251109017,,,
large_complex,SEIRS,0.1,0.3,0.8,0.5,0.441715394,0.002076523,0.328455509,0.112937026,-0.181297521,0.894426051,-0.178955728,-0.217732081,,,
large_complex,SEIRS,0.1,0.3,0.8,0.6,0.407377261,0.002055847,0.326691942,0.080312349,-0.167695776,0.897987778,-0.174403005,-0.203720278,,,
large_complex,SEIRS,0.1,0.3,0.8,0.7,0.385829412,0.002290638,0.330503888,0.054937091,-0.172859425,0.869269105,-0.182840702,-0.224748271,,,
large_complex,SEIRS,0.1,0.3,0.8,0.8,0.364982052,0.002184003,0.331128144,0.033413562,-0.159957147,0.885940511,-0.179631464,-0.189608111,,,
large_complex,SEIRS,0.1,0.3,0.8,0.9,0.346391611,0.002239388,0.330346333,0.015700487,-0.159326692,0.880917099,-0.183414071,-0.176310991,,,
large_complex,SEIRS,0.1,0.3,0.8,1,0.329483051,0.002184959,0.328483639,0.002756091,-0.133073588,0.888773103,-0.160142285,nan,,,
large_complex,SEIRS,0.1,0.3,0.9,0.1,0.726037863,0.001985756,0.313247523,0.413673115,-0.326714808,0.88809937,-0.151913563,-0.361734665,,,
large_complex,SEIRS,0.1,0.3,0.9,0.2,0.612127923,0.00193736,0.321389713,0.29110013,-0.260024127,0.893983583,-0.173908919,-0.300546213,,,
large_complex,SEIRS,0.1,0.3,0.9,0.3,0.539068101,0.001966639,0.326023695,0.213254674,-0.230237637,0.89083628,-0.183650782,-0.270289453,,,
large_complex,SEIRS,0.1,0.3,0.9,0.4,0.479535869,0.001946401,0.324811313,0.154843033,-0.193521237,0.893417934,-0.169969349,-0.24127511,,,
large_complex,SEIRS,0.1,0.3,0.9,0.5,0.437241074,0.001978009,0.324862986,0.112451367,-0.176213568,0.88969446,-0.168405765,-0.216681331,,,
large_complex,SEIRS,0.1,0.3,0.9,0.6,0.404075401,0.001966698,0.323929957,0.080174411,-0.155970038,0.891116245,-0.156564673,-0.201362392,,,
large_complex,SEIRS,0.1,0.3,0.9,0.7,0.384865548,0.001970095,0.329830528,0.055055314,-0.17339811,0.891068032,-0.182168116,-0.219290296,,,
large_complex,SEIRS,0.1,0.3,0.9,0.8,0.360287942,0.001973343,0.327045394,0.033269421,-0.143730898,0.890793047,-0.158949498,-0.176338458,,,
large_complex,SEIRS,0.1,0.3,0.9,0.9,0.346342414,0.001975049,0.330852655,0.015624835,-0.145878382,0.891094953,-0.166217817,-0.165609238,,,
large_complex,SEIRS,0.1,0.3,0.9,1,0.329121377,0.002038684,0.3286456,0.002794312,-0.14409723,0.883272726,-0.169111944,nan,,,
large_complex,SEIRS,0.1,0.3,1,0.1,0.72085852,0.001929565,0.312011021,0.409682145,-0.304855613,0.888125092,-0.140273417,-0.337030071,,,
large_complex,SEIRS,0.1,0.3,1,0.2,0.615845841,0.001930014,0.322690825,0.293663516,-0.272702651,0.888094013,-0.175964043,-0.317406616,,,
large_complex,SEIRS,0.1,0.3,1,0.3,0.534282929,0.001927215,0.324335313,0.210381169,-0.202617618,0.88837423,-0.158572259,-0.236831957,,,
large_complex,SEIRS,0.1,0.3,1,0.4,0.478793886,0.001928196,0.324872326,0.154324944,-0.19775357,0.888284599,-0.17304166,-0.235625598,,,
large_complex,SEIRS,0.1,0.3,1,0.5,0.438267546,0.001928209,0.325688502,0.112992936,-0.180993435,0.888287584,-0.167226444,-0.228017029,,,
large_complex,SEIRS,0.1,0.3,1,0.6,0.410276406,0.001927786,0.329745644,0.080917025,-0.168580535,0.888332102,-0.165490971,-0.217645113,,,
large_complex,SEIRS,0.1,0.3,1,0.7,0.385357002,0.001927126,0.331034476,0.054738937,-0.166014279,0.888399101,-0.172594843,-0.207957436,,,
large_complex,SEIRS,0.1,0.3,1,0.8,0.361111079,0.001926258,0.328202582,0.033349198,-0.143895179,0.888485703,-0.156346224,-0.17372611,,,
large_complex,SEIRS,0.1,0.3,1,0.9,0.346979869,0.001928159,0.331606642,0.015943801,-0.155990575,0.88830251,-0.175029186,-0.167117326,,,
large_complex,SEIRS,0.1,0.3,1,1,0.327573601,0.00193484,0.327526169,0.002811225,-0.13219237,0.887653055,-0.153398271,nan,,,
large_complex,SEIRS,0.1,0.4,0.1,0.1,0.286183815,0.002990022,0.059797799,0.225993506,-0.079169875,0.969530878,0.029835199,-0.175435293,,,
large_complex,SEIRS,0.1,0.4,0.1,0.2,0.20991199,0.002828909,0.069020001,0.140027422,-0.02838938,0.976198056,0.001662275,-0.15834809,,,
large_complex,SEIRS,0.1,0.4,0.1,0.3,0.165120552,0.003288466,0.070927953,0.093101735,0.005149693,0.963391337,-0.019390752,-0.167183061,,,
large_complex,SEIRS,0.1,0.4,0.1,0.4,0.132699044,0.003462829,0.070217261,0.061239181,0.056334516,0.961614279,0.007067269,-0.125384199,,,
large_complex,SEIRS,0.1,0.4,0.1,0.5,0.119016987,0.003551765,0.072697629,0.045008787,0.07736512,0.963117028,-0.016997373,-0.171143323,,,
large_complex,SEIRS,0.1,0.4,0.1,0.6,0.093669,0.003737206,0.065155348,0.027555424,0.136437098,0.957455826,0.02012514,-0.098315196,,,
large_complex,SEIRS,0.1,0.4,0.1,0.7,0.072410263,0.002834505,0.055810402,0.015708753,0.213502337,0.977622025,0.036577374,-0.070701324,,,
large_complex,SEIRS,0.1,0.4,0.1,0.8,0.073131316,0.004233623,0.061661299,0.010508322,0.202502868,0.938749236,0.032439374,-0.06727896,,,
large_complex,SEIRS,0.1,0.4,0.1,0.9,0.080438235,0.003946036,0.073222544,0.005985109,0.182248369,0.949525395,-0.017219043,-0.092865821,,,
large_complex,SEIRS,0.1,0.4,0.1,1,0.055836096,0.003756588,0.054314332,0.002030279,0.306502095,0.949974779,0.052625286,nan,,,
large_complex,SEIRS,0.1,0.4,0.2,0.1,0.261633647,0.002062021,0.054025625,0.207657542,-0.029634299,0.970624425,0.092158931,-0.093293667,,,
large_complex,SEIRS,0.1,0.4,0.2,0.2,0.193296223,0.003003418,0.064067914,0.128869525,0.012138099,0.931999854,0.065647881,-0.074111093,,,
large_complex,SEIRS,0.1,0.4,0.2,0.3,0.123955292,0.002295605,0.053654678,0.070072382,0.090259982,0.966345654,0.081169674,-0.033706825,,,
large_complex,SEIRS,0.1,0.4,0.2,0.4,0.09872497,0.002722535,0.051975138,0.046490036,0.143294503,0.949233543,0.110032563,-0.025833207,,,
large_complex,SEIRS,0.1,0.4,0.2,0.5,0.081639286,0.002397003,0.050108897,0.031266706,0.173383524,0.959090809,0.096743002,-0.009050372,,,
large_complex,SEIRS,0.1,0.4,0.2,0.6,0.086486504,0.002828426,0.060567496,0.025430597,0.151688202,0.942740585,0.074714323,-0.030429729,,,
large_complex,SEIRS,0.1,0.4,0.2,0.7,0.080927661,0.002689239,0.062913804,0.017539243,0.157932635,0.946082125,0.053472226,-0.044502254,,,
large_complex,SEIRS,0.1,0.4,0.2,0.8,0.078514425,0.002677955,0.06695491,0.011229227,0.194200937,0.951398558,0.062006124,-0.047030682,,,
large_complex,SEIRS,0.1,0.4,0.2,0.9,0.060880756,0.002617379,0.055999218,0.004934916,0.263761585,0.95059447,0.093912396,-0.021247227,,,
large_complex,SEIRS,0.1,0.4,0.2,1,0.070217781,0.002803534,0.069109173,0.002341882,0.208126233,0.944458571,0.046064621,nan,,,
large_complex,SEIRS,0.1,0.4,0.3,0.1,0.251132174,0.002088685,0.053234401,0.198015671,-0.009409608,0.953470357,0.10470452,-0.046992062,,,
large_complex,SEIRS,0.1,0.4,0.3,0.2,0.183320878,0.001692778,0.060029955,0.123250463,0.016845137,0.969808892,0.101170586,-0.091438922,,,
large_complex,SEIRS,0.1,0.4,0.3,0.3,0.105533399,0.001682352,0.045304261,0.060257687,0.150019338,0.971072244,0.174147635,-0.002466515,,,
large_complex,SEIRS,0.1,0.4,0.3,0.4,0.118363198,0.001949986,0.062706882,0.055509358,0.086919576,0.960210917,0.066177993,-0.046109374,,,
large_complex,SEIRS,0.1,0.4,0.3,0.5,0.083364644,0.00212565,0.051567506,0.031700325,0.164178468,0.952095719,0.109541912,0.02164718,,,
large_complex,SEIRS,0.1,0.4,0.3,0.6,0.062261199,0.002255555,0.043758091,0.0184151,0.216066589,0.946233905,0.149412325,0.022341957,,,
large_complex,SEIRS,0.1,0.4,0.3,0.7,0.040165653,0.002171733,0.031071263,0.009101496,0.345010322,0.95190095,0.222857741,0.095849536,,,
large_complex,SEIRS,0.1,0.4,0.3,0.8,0.078046613,0.00228353,0.066582432,0.011323441,0.167441852,0.943849592,0.066817287,-0.045224371,,,
large_complex,SEIRS,0.1,0.4,0.3,0.9,0.060873201,0.001951366,0.056229774,0.005028545,0.248026051,0.959637711,0.105384791,-0.019083001,,,
large_complex,SEIRS,0.1,0.4,0.3,1,0.062117693,0.00240987,0.061352708,0.002525746,0.215277656,0.93108989,0.089339478,nan,,,
large_complex,SEIRS,0.1,0.4,0.4,0.1,0.306902146,0.001767483,0.066420677,0.24069036,-0.065748606,0.955952554,0.095474284,-0.107121785,,,
