Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,
large_complex,SIRS,0.6,0.9,0,0.9,0.006167075,0.855012975,0.003100805,0.003164912,0.575534691,nan,0.783433292,0.561404772,
large_complex,SIRS,0.6,0.9,0,1,0.006043776,0.855012975,0.003065519,0.003020683,0.562884679,nan,0.790792253,nan,
large_complex,SIRS,0.6,1,0,0.1,0.008194224,0.855012975,0.002769365,0.007345182,0.951724782,nan,0.802642552,0.927730144,
large_complex,SIRS,0.6,1,0,0.2,0.006292442,0.855012975,0.002780314,0.004969901,0.929714847,nan,0.80151972,0.907079974,
large_complex,SIRS,0.6,1,0,0.3,0.005593355,0.855012975,0.002787503,0.004061235,0.899354059,nan,0.800784119,0.865265781,
large_complex,SIRS,0.6,1,0,0.4,0.005731481,0.855012975,0.002792174,0.003777671,0.835615383,nan,0.800307879,0.840285546,
large_complex,SIRS,0.6,1,0,0.5,0.00572411,0.855012975,0.002798704,0.003678799,0.768106173,nan,0.799637583,0.717799881,
large_complex,SIRS,0.6,1,0,0.6,0.005778192,0.855012975,0.002784586,0.003530779,0.705757207,nan,0.801097053,0.651770084,
large_complex,SIRS,0.6,1,0,0.7,0.005691352,0.855012975,0.002781126,0.003261669,0.669923177,nan,0.801455838,0.673952823,
large_complex,SIRS,0.6,1,0,0.8,0.005604156,0.855012975,0.002805285,0.003073726,0.6377116,nan,0.798965786,0.584118704,
large_complex,SIRS,0.6,1,0,0.9,0.005625676,0.855012975,0.002828529,0.002941508,0.592398614,nan,0.796572698,0.639660902,
large_complex,SIRS,0.6,1,0,1,0.005652792,0.855012975,0.002838212,0.002889131,0.550170353,nan,0.795577087,nan,
large_complex,SIRS,0.7,0.1,0,0.1,0.100951964,0.855012975,0.30561302,0.222083463,0.305658229,nan,-0.445287603,0.464097557,
large_complex,SIRS,0.7,0.1,0,0.2,0.082732992,0.855012975,0.19288406,0.131186292,0.37317634,nan,0.094979776,0.470513131,
large_complex,SIRS,0.7,0.1,0,0.3,0.076389044,0.855012975,0.141591919,0.094445735,0.36801753,nan,0.261862917,0.392298772,
large_complex,SIRS,0.7,0.1,0,0.4,0.068450854,0.855012975,0.111379261,0.076710885,0.388814035,nan,0.334978552,0.368412607,
large_complex,SIRS,0.7,0.1,0,0.5,0.067376463,0.855012975,0.095233864,0.068242846,0.383729716,nan,0.353379178,0.318869863,
large_complex,SIRS,0.7,0.1,0,0.6,0.063431403,0.855012975,0.082429093,0.064383175,0.403720979,nan,0.385863468,0.272891067,
large_complex,SIRS,0.7,0.1,0,0.7,0.069759354,0.855012975,0.079098498,0.063100741,0.379988708,nan,0.369453146,0.238802675,
large_complex,SIRS,0.7,0.1,0,0.8,0.065852852,0.855012975,0.070776034,0.062813286,0.409696108,nan,0.402154408,0.1958361,
large_complex,SIRS,0.7,0.1,0,0.9,0.067272375,0.855012975,0.066101499,0.063605036,0.422435451,nan,0.417551975,0.13874078,
large_complex,SIRS,0.7,0.1,0,1,0.067743604,0.855012975,0.062387307,0.0648535,0.436503779,nan,0.433429668,nan,
large_complex,SIRS,0.7,0.2,0,0.1,0.176543069,0.855012975,0.285944062,0.143584702,0.078932357,nan,-0.318862547,0.31551956,
large_complex,SIRS,0.7,0.2,0,0.2,0.144624395,0.855012975,0.201692835,0.10644695,0.138650902,nan,-0.15147447,0.254939129,
large_complex,SIRS,0.7,0.2,0,0.3,0.113873824,0.855012975,0.15441501,0.088226483,0.18951266,nan,0.059636373,0.276804838,
large_complex,SIRS,0.7,0.2,0,0.4,0.105545287,0.855012975,0.129511949,0.083123644,0.198162027,nan,0.136829947,0.260794987,
large_complex,SIRS,0.7,0.2,0,0.5,0.112479391,0.855012975,0.119453423,0.083244441,0.191866607,nan,0.163346856,0.223381781,
large_complex,SIRS,0.7,0.2,0,0.6,0.105268375,0.855012975,0.106510533,0.084361604,0.208293963,nan,0.190282244,0.230723282,
large_complex,SIRS,0.7,0.2,0,0.7,0.108747027,0.855012975,0.101358618,0.087349491,0.21223982,nan,0.202712601,0.204135277,
large_complex,SIRS,0.7,0.2,0,0.8,0.11457336,0.855012975,0.098273981,0.091004097,0.208921933,nan,0.202744449,0.186100851,
large_complex,SIRS,0.7,0.2,0,0.9,0.115415086,0.855012975,0.093880431,0.094920328,0.219972797,nan,0.21605032,0.162041339,
large_complex,SIRS,0.7,0.2,0,1,0.124748503,0.855012975,0.096951167,0.099170654,0.208941422,nan,0.207269851,nan,
large_complex,SIRS,0.7,0.3,0,0.1,0.224621623,0.855012975,0.176395012,0.106153849,-0.033610964,nan,-0.146371725,0.081098552,
large_complex,SIRS,0.7,0.3,0,0.2,0.17684872,0.855012975,0.132267863,0.091069173,0.029217095,nan,-0.159727837,0.1042418,
large_complex,SIRS,0.7,0.3,0,0.3,0.150963191,0.855012975,0.111105932,0.08154717,0.063708532,nan,-0.091958001,0.118984365,
large_complex,SIRS,0.7,0.3,0,0.4,0.158024124,0.855012975,0.107915977,0.085930475,0.076392684,nan,0.015826173,0.113734087,
large_complex,SIRS,0.7,0.3,0,0.5,0.155675431,0.855012975,0.1042975,0.086342787,0.087878122,nan,0.059928631,0.121119126,
large_complex,SIRS,0.7,0.3,0,0.6,0.159990516,0.855012975,0.106373113,0.090309087,0.096029841,nan,0.08229134,0.120982632,
large_complex,SIRS,0.7,0.3,0,0.7,0.176760557,0.855012975,0.116898994,0.096112472,0.09595496,nan,0.089827905,0.115151485,
large_complex,SIRS,0.7,0.3,0,0.8,0.156269568,0.855012975,0.097371099,0.099024043,0.125841374,nan,0.121822136,0.14594325,
large_complex,SIRS,0.7,0.3,0,0.9,0.187903214,0.855012975,0.121123658,0.105203558,0.102935653,nan,0.102388218,0.111148482,
large_complex,SIRS,0.7,0.3,0,1,0.195704328,0.855012975,0.124738317,0.109876695,0.105303702,nan,0.106420277,nan,
large_complex,SIRS,0.7,0.4,0,0.1,0.206062185,0.855012975,0.042975953,0.164706317,-0.044487771,nan,0.016505701,0.005881132,
large_complex,SIRS,0.7,0.4,0,0.2,0.273470263,0.855012975,0.091714892,0.182000508,-0.061945568,nan,0.049058174,0.002361288,
large_complex,SIRS,0.7,0.4,0,0.3,0.351796058,0.855012975,0.151020319,0.200818944,-0.562947467,nan,0.447696705,-0.310318425,
large_complex,SIRS,0.7,0.4,0,0.4,0.346310049,0.855012975,0.172997056,0.17334756,-0.352332219,nan,0.028454458,-0.139547227,
large_complex,SIRS,0.7,0.4,0,0.5,0.356733803,0.855012975,0.198226093,0.158516078,-0.920142565,nan,-0.575132555,-0.528890542,
large_complex,SIRS,0.7,0.4,0,0.6,0.356775898,0.855012975,0.214084508,0.142694472,-0.978996703,nan,-0.956828327,-0.59875247,
large_complex,SIRS,0.7,0.4,0,0.7,0.302953383,0.855012975,0.185463064,0.118081965,-0.052566879,nan,-0.0689403,0.015332083,
large_complex,SIRS,0.7,0.4,0,0.8,0.329168908,0.855012975,0.21452813,0.11488071,-0.1283428,nan,-0.142713405,-0.004598619,
large_complex,SIRS,0.7,0.4,0,0.9,0.346746732,0.855012975,0.237809247,0.108977481,-0.389384844,nan,-0.39311444,-0.046961617,
large_complex,SIRS,0.7,0.4,0,1,0.351240277,0.855012975,0.249205139,0.102058323,-0.584005016,nan,-0.571662737,nan,
large_complex,SIRS,0.7,0.5,0,0.1,0.237886847,0.855012975,0.040079996,0.198084703,0.673278256,nan,0.740763215,0.553025467,
large_complex,SIRS,0.7,0.5,0,0.2,0.238123871,0.855012975,0.068220381,0.169995602,0.466428253,nan,0.764637799,0.286491194,
large_complex,SIRS,0.7,0.5,0,0.3,0.238098785,0.855012975,0.089398751,0.148751487,0.254996195,nan,0.752274352,0.015095756,
large_complex,SIRS,0.7,0.5,0,0.4,0.237918735,0.855012975,0.10581726,0.13212798,0.033880478,nan,0.734890111,-0.135619228,
large_complex,SIRS,0.7,0.5,0,0.5,0.238076513,0.855012975,0.119083376,0.119006864,-0.145586398,nan,0.725522119,-0.181734776,
large_complex,SIRS,0.7,0.5,0,0.6,0.237867935,0.855012975,0.129816193,0.108056293,-0.276682158,nan,0.753318601,-0.23046047,
large_complex,SIRS,0.7,0.5,0,0.7,0.237893971,0.855012975,0.138839419,0.099058647,-0.484990288,nan,0.672154183,-0.276475712,
large_complex,SIRS,0.7,0.5,0,0.8,0.237850178,0.855012975,0.146418839,0.091432544,-0.588567442,nan,0.684444865,-0.284007157,
large_complex,SIRS,0.7,0.5,0,0.9,0.237858586,0.855012975,0.152950809,0.08490799,-0.67471909,nan,0.694660945,-0.217059919,
large_complex,SIRS,0.7,0.5,0,1,0.237878045,0.855012975,0.158626543,0.079251893,-0.808009797,nan,0.613246962,nan,
large_complex,SIRS,0.7,0.6,0,0.1,0.12011299,0.855012975,0.017696517,0.102861849,0.79864707,nan,0.754132648,0.77760548,
large_complex,SIRS,0.7,0.6,0,0.2,0.119792631,0.855012975,0.030215489,0.0897607,0.778076429,nan,0.75558743,0.736865949,
large_complex,SIRS,0.7,0.6,0,0.3,0.119783527,0.855012975,0.040054574,0.079806557,0.662284082,nan,0.761598064,0.641669518,
large_complex,SIRS,0.7,0.6,0,0.4,0.119778694,0.855012975,0.047947396,0.071868258,0.62361129,nan,0.786200027,0.575871744,
large_complex,SIRS,0.7,0.6,0,0.5,0.119756733,0.855012975,0.054436568,0.065339547,0.531877956,nan,0.754909115,0.493851869,
large_complex,SIRS,0.7,0.6,0,0.6,0.119683989,0.855012975,0.059818105,0.059876202,0.524763493,nan,0.767651188,0.417260043,
large_complex,SIRS,0.7,0.6,0,0.7,0.11964623,0.855012975,0.064396419,0.055256525,0.499850971,nan,0.740448428,0.419074032,
large_complex,SIRS,0.7,0.6,0,0.8,0.119606843,0.855012975,0.068303926,0.051304987,0.477757719,nan,0.734384209,0.453352378,
large_complex,SIRS,0.7,0.6,0,0.9,0.119581683,0.855012975,0.071695052,0.047887334,0.466089071,nan,0.736918348,0.394113386,
large_complex,SIRS,0.7,0.6,0,1,0.11957254,0.855012975,0.07467531,0.044898021,0.41748336,nan,0.713043032,nan,
large_complex,SIRS,0.7,0.7,0,0.1,0.017802323,0.855012975,0.004367887,0.015273998,0.884096823,nan,0.738349041,0.876368731,
large_complex,SIRS,0.7,0.7,0,0.2,0.015148703,0.855012975,0.004611265,0.011597645,0.766166289,nan,0.733413177,0.752891245,
large_complex,SIRS,0.7,0.7,0,0.3,0.014250096,0.855012975,0.005075467,0.009832023,0.670974089,nan,0.696337297,0.665244235,
large_complex,SIRS,0.7,0.7,0,0.4,0.013296175,0.855012975,0.005532771,0.008264885,0.639447142,nan,0.655336666,0.635524031,
large_complex,SIRS,0.7,0.7,0,0.5,0.013142714,0.855012975,0.005823898,0.007609034,0.550934212,nan,0.641465388,0.538730903,
large_complex,SIRS,0.7,0.7,0,0.6,0.012665266,0.855012975,0.006008602,0.006815302,0.537798749,nan,0.639915821,0.559149595,
large_complex,SIRS,0.7,0.7,0,0.7,0.01233765,0.855012975,0.006250289,0.006194277,0.514535059,nan,0.623753864,0.515153597,
large_complex,SIRS,0.7,0.7,0,0.8,0.012261923,0.855012975,0.006477703,0.005824225,0.473175803,nan,0.608157629,0.503547279,
large_complex,SIRS,0.7,0.7,0,0.9,0.012242984,0.855012975,0.006746155,0.005516318,0.419780109,nan,0.579348166,0.403355416,
large_complex,SIRS,0.7,0.7,0,1,0.011899178,0.855012975,0.006733447,0.005168703,0.438470546,nan,0.604573076,nan,
large_complex,SIRS,0.7,0.8,0,0.1,0.014320148,0.855012975,0.003682189,0.012442749,0.909856705,nan,0.759492884,0.905571098,
large_complex,SIRS,0.7,0.8,0,0.2,0.010954419,0.855012975,0.003770541,0.008430592,0.86164234,nan,0.753626682,0.852840733,
large_complex,SIRS,0.7,0.8,0,0.3,0.010343112,0.855012975,0.00391822,0.007252089,0.761990657,nan,0.738512161,0.768978868,
large_complex,SIRS,0.7,0.8,0,0.4,0.009463974,0.855012975,0.004029936,0.00609051,0.728494164,nan,0.72745242,0.723276205,
large_complex,SIRS,0.7,0.8,0,0.5,0.009264032,0.855012975,0.004027546,0.005616469,0.650022022,nan,0.736258811,0.654104068,
large_complex,SIRS,0.7,0.8,0,0.6,0.00888755,0.855012975,0.004155367,0.00499754,0.618176624,nan,0.720521271,0.630229354,
large_complex,SIRS,0.7,0.8,0,0.7,0.008689612,0.855012975,0.004198619,0.00465653,0.5793636,nan,0.719426684,0.577237897,
large_complex,SIRS,0.7,0.8,0,0.8,0.00849115,0.855012975,0.00423737,0.004321945,0.557254334,nan,0.717089754,0.642796186,
large_complex,SIRS,0.7,0.8,0,0.9,0.008345333,0.855012975,0.004394918,0.004027362,0.526887977,nan,0.693586693,0.492890135,
large_complex,SIRS,0.7,0.8,0,1,0.008175431,0.855012975,0.004299176,0.003884755,0.509765497,nan,0.716769437,nan,
large_complex,SIRS,0.7,0.9,0,0.1,0.011402844,0.855012975,0.003321272,0.009955259,0.94447795,nan,0.762276906,0.934653142,
large_complex,SIRS,0.7,0.9,0,0.2,0.009082087,0.855012975,0.003328014,0.00705888,0.892217763,nan,0.76601203,0.888807002,
large_complex,SIRS,0.7,0.9,0,0.3,0.008447878,0.855012975,0.003380055,0.006042152,0.81443004,nan,0.761406715,0.814290416,
large_complex,SIRS,0.7,0.9,0,0.4,0.007831517,0.855012975,0.003429804,0.005172465,0.768458158,nan,0.756728494,0.758370594,
large_complex,SIRS,0.7,0.9,0,0.5,0.007482494,0.855012975,0.003440243,0.004598848,0.726471757,nan,0.758664211,0.730247206,
large_complex,SIRS,0.7,0.9,0,0.6,0.007218969,0.855012975,0.003420731,0.004203662,0.693261337,nan,0.762938723,0.685973431,
large_complex,SIRS,0.7,0.9,0,0.7,0.007152757,0.855012975,0.003548449,0.003948304,0.639990479,nan,0.742843068,0.595901462,
large_complex,SIRS,0.7,0.9,0,0.8,0.007038883,0.855012975,0.003419305,0.003757912,0.609046613,nan,0.76640533,0.635620922,
large_complex,SIRS,0.7,0.9,0,0.9,0.007030591,0.855012975,0.003532307,0.003593429,0.555709509,nan,0.749652925,0.566137459,
large_complex,SIRS,0.7,0.9,0,1,0.00697646,0.855012975,0.003537529,0.003471041,0.518526461,nan,0.751906547,nan,
large_complex,SIRS,0.7,1,0,0.1,0.01014746,0.855012975,0.0030677,0.009025986,0.941576407,nan,0.772058766,0.925194745,
large_complex,SIRS,0.7,1,0,0.2,0.007885994,0.855012975,0.003091996,0.006294323,0.8986151,nan,0.769603893,0.876613964,
large_complex,SIRS,0.7,1,0,0.3,0.007283756,0.855012975,0.003115562,0.0053809,0.832602124,nan,0.767224382,0.799228053,
large_complex,SIRS,0.7,1,0,0.4,0.006561645,0.855012975,0.003142118,0.004394437,0.817488164,nan,0.764542666,0.797320025,
large_complex,SIRS,0.7,1,0,0.5,0.006898023,0.855012975,0.0031283,0.004381913,0.703620156,nan,0.76595068,0.722855846,
large_complex,SIRS,0.7,1,0,0.6,0.00670615,0.855012975,0.003133782,0.004037295,0.657417507,nan,0.76540143,0.668880576,
large_complex,SIRS,0.7,1,0,0.7,0.006527623,0.855012975,0.003142516,0.003716808,0.625748332,nan,0.764523226,0.664925793,
large_complex,SIRS,0.7,1,0,0.8,0.006386564,0.855012975,0.00314491,0.003507328,0.596672692,nan,0.764284834,0.576282197,
large_complex,SIRS,0.7,1,0,0.9,0.006236431,0.855012975,0.003178027,0.003249685,0.577085604,nan,0.760941429,0.552490956,
large_complex,SIRS,0.7,1,0,1,0.006365979,0.855012975,0.003203296,0.003237329,0.504912835,nan,0.758397991,nan,
large_complex,SIRS,0.8,0.1,0,0.1,0.089286391,0.855012975,0.299035694,0.229306329,0.303902885,nan,-0.460548966,0.468427754,
large_complex,SIRS,0.8,0.1,0,0.2,0.075391098,0.855012975,0.184336165,0.136309989,0.344049281,nan,0.044857781,0.442681931,
large_complex,SIRS,0.8,0.1,0,0.3,0.064744053,0.855012975,0.130130468,0.097861423,0.375667092,nan,0.249058203,0.401143509,
large_complex,SIRS,0.8,0.1,0,0.4,0.06180689,0.855012975,0.101209978,0.079784987,0.385674636,nan,0.321009086,0.352103761,
large_complex,SIRS,0.8,0.1,0,0.5,0.068402166,0.855012975,0.087752927,0.071142325,0.361361359,nan,0.325784054,0.320101791,
large_complex,SIRS,0.8,0.1,0,0.6,0.064867895,0.855012975,0.073934689,0.066314765,0.388647537,nan,0.366431795,0.264094332,
large_complex,SIRS,0.8,0.1,0,0.7,0.072075026,0.855012975,0.070851303,0.064529262,0.366716027,nan,0.354597887,0.218789174,
large_complex,SIRS,0.8,0.1,0,0.8,0.074371361,0.855012975,0.066684162,0.064280325,0.376877989,nan,0.368243116,0.191315674,
large_complex,SIRS,0.8,0.1,0,0.9,0.074359212,0.855012975,0.060689317,0.065049332,0.400551995,nan,0.393756365,0.148617578,
large_complex,SIRS,0.8,0.1,0,1,0.078634626,0.855012975,0.060563869,0.06621154,0.390547906,nan,0.386611758,nan,
large_complex,SIRS,0.8,0.2,0,0.1,0.154872311,0.855012975,0.275839712,0.162605834,0.07839362,nan,-0.301614504,0.32284612,
large_complex,SIRS,0.8,0.2,0,0.2,0.12391304,0.855012975,0.188225681,0.118726482,0.144580991,nan,-0.164034547,0.283672634,
large_complex,SIRS,0.8,0.2,0,0.3,0.122289007,0.855012975,0.145158658,0.102113905,0.149985213,nan,0.022636583,0.236615067,
large_complex,SIRS,0.8,0.2,0,0.4,0.107469938,0.855012975,0.117458867,0.092894266,0.181716712,nan,0.117271833,0.240854928,
large_complex,SIRS,0.8,0.2,0,0.5,0.107343896,0.855012975,0.103471764,0.090560798,0.193226017,nan,0.155383849,0.239799015,
large_complex,SIRS,0.8,0.2,0,0.6,0.108353942,0.855012975,0.09315286,0.090985452,0.205043045,nan,0.181324408,0.233195648,
large_complex,SIRS,0.8,0.2,0,0.7,0.130579056,0.855012975,0.101477828,0.094020473,0.182152732,nan,0.170380414,0.187361685,
large_complex,SIRS,0.8,0.2,0,0.8,0.125272449,0.855012975,0.090620628,0.096687665,0.202098673,nan,0.192778974,0.192862572,
large_complex,SIRS,0.8,0.2,0,0.9,0.141101609,0.855012975,0.098435464,0.100394394,0.18782064,nan,0.182620627,0.139835794,
large_complex,SIRS,0.8,0.2,0,1,0.138280615,0.855012975,0.091187359,0.104041993,0.202685898,nan,0.199670176,nan,
large_complex,SIRS,0.8,0.3,0,0.1,0.195345494,0.855012975,0.167933286,0.106457176,-0.013337732,nan,-0.155309654,0.111600541,
large_complex,SIRS,0.8,0.3,0,0.2,0.164017862,0.855012975,0.122679849,0.101370855,0.039084702,nan,-0.15014119,0.119714941,
large_complex,SIRS,0.8,0.3,0,0.3,0.169264628,0.855012975,0.108190822,0.103275573,0.059758411,nan,-0.072174037,0.113177912,
large_complex,SIRS,0.8,0.3,0,0.4,0.168022,0.855012975,0.103423488,0.099452743,0.076127326,nan,0.00766637,0.118790144,
large_complex,SIRS,0.8,0.3,0,0.5,0.204364594,0.855012975,0.124182101,0.106688859,0.067646518,nan,0.039385089,0.098222778,
large_complex,SIRS,0.8,0.3,0,0.6,0.184882174,0.855012975,0.110968316,0.103836303,0.089775684,nan,0.070326018,0.119795455,
large_complex,SIRS,0.8,0.3,0,0.7,0.203735213,0.855012975,0.124607872,0.108512951,0.08448902,nan,0.075134584,0.104626463,
large_complex,SIRS,0.8,0.3,0,0.8,0.205228337,0.855012975,0.123712869,0.111425755,0.093663825,nan,0.088256801,0.105818589,
large_complex,SIRS,0.8,0.3,0,0.9,0.215228149,0.855012975,0.129991413,0.115960092,0.09163452,nan,0.088661552,0.100855954,
large_complex,SIRS,0.8,0.3,0,1,0.217280238,0.855012975,0.128465584,0.120074851,0.100425352,nan,0.09966874,nan,
large_complex,SIRS,0.8,0.4,0,0.1,0.347600564,0.855012975,0.070195079,0.277802361,-0.012373946,nan,0.182029106,0.011708955,
large_complex,SIRS,0.8,0.4,0,0.2,0.395661914,0.855012975,0.132316525,0.263477333,-0.135998032,nan,0.201539721,-0.075092968,
large_complex,SIRS,0.8,0.4,0,0.3,0.328676618,0.855012975,0.139812212,0.189098641,-0.039763961,nan,-0.02723011,0.013701929,
large_complex,SIRS,0.8,0.4,0,0.4,0.40869801,0.855012975,0.204371999,0.204353308,-0.551588195,nan,-0.254417491,-0.23109373,
large_complex,SIRS,0.8,0.4,0,0.5,0.407589604,0.855012975,0.22597902,0.181633443,-0.480776143,nan,-0.534721663,-0.210991734,
large_complex,SIRS,0.8,0.4,0,0.6,0.35780708,0.855012975,0.208844267,0.149337615,-0.052493396,nan,-0.080641927,0.002839623,
large_complex,SIRS,0.8,0.4,0,0.7,0.382791396,0.855012975,0.238855392,0.144179092,-0.098502824,nan,-0.12148418,-0.016841553,
large_complex,SIRS,0.8,0.4,0,0.8,0.397538163,0.855012975,0.261517195,0.136110429,-0.218090987,nan,-0.242601283,-0.045316614,
large_complex,SIRS,0.8,0.4,0,0.9,0.370780208,0.855012975,0.2466908,0.124931557,-0.060769797,nan,-0.065222321,0.014308997,
large_complex,SIRS,0.8,0.4,0,1,0.370673712,0.855012975,0.25293036,0.119057636,-0.052535685,nan,-0.050761236,nan,
large_complex,SIRS,0.8,0.5,0,0.1,0.311860096,0.855012975,0.052401904,0.259695972,0.503829121,nan,0.743373518,0.365841593,
large_complex,SIRS,0.8,0.5,0,0.2,0.312304525,0.855012975,0.089476377,0.222937793,0.076241986,nan,0.659118692,-0.052925275,
large_complex,SIRS,0.8,0.5,0,0.3,0.312346858,0.855012975,0.117267651,0.195131372,-0.353241554,nan,0.615418265,-0.309628687,
large_complex,SIRS,0.8,0.5,0,0.4,0.312366091,0.855012975,0.138902926,0.173486178,-0.592229252,nan,0.613957115,-0.381854433,
large_complex,SIRS,0.8,0.5,0,0.5,0.312304321,0.855012975,0.156197007,0.15611791,-0.763528274,nan,0.530827622,-0.432014424,
large_complex,SIRS,0.8,0.5,0,0.6,0.312294969,0.855012975,0.170372807,0.141930755,-0.886215055,nan,0.228803685,-0.49088577,
large_complex,SIRS,0.8,0.5,0,0.7,0.312297509,0.855012975,0.182189337,0.130110855,-0.954081312,nan,-0.376691153,-0.496420439,
large_complex,SIRS,0.8,0.5,0,0.8,0.312053894,0.855012975,0.192097357,0.119957586,-0.980461125,nan,-0.902304026,-0.485695676,
large_complex,SIRS,0.8,0.5,0,0.9,0.312125245,0.855012975,0.200726052,0.11139951,-0.999402495,nan,-0.99789286,-0.484098499,
large_complex,SIRS,0.8,0.5,0,1,0.311962732,0.855012975,0.20798929,0.103973856,-0.994302035,nan,-0.988608225,nan,
large_complex,SIRS,0.8,0.6,0,0.1,0.208588551,0.855012975,0.030231967,0.178691938,0.712229987,nan,0.717977383,0.636793359,
large_complex,SIRS,0.8,0.6,0,0.2,0.208535743,0.855012975,0.052352824,0.156320092,0.596987098,nan,0.723051854,0.444349586,
large_complex,SIRS,0.8,0.6,0,0.3,0.208531371,0.855012975,0.069620001,0.138970224,0.455283538,nan,0.751387601,0.312065502,
large_complex,SIRS,0.8,0.6,0,0.4,0.208467639,0.855012975,0.083460405,0.125040587,0.340181174,nan,0.759282922,0.168707473,
large_complex,SIRS,0.8,0.6,0,0.5,0.208447559,0.855012975,0.094807864,0.113665232,0.204734281,nan,0.719594804,0.033949517,
large_complex,SIRS,0.8,0.6,0,0.6,0.208271661,0.855012975,0.104213717,0.104071685,0.05369395,nan,0.712906976,-0.094896355,
large_complex,SIRS,0.8,0.6,0,0.7,0.208260072,0.855012975,0.112202181,0.096063198,0.011711909,nan,0.739857975,-0.047794971,
large_complex,SIRS,0.8,0.6,0,0.8,0.208279765,0.855012975,0.119079837,0.089203566,-0.106176387,nan,0.699536825,-0.128719813,
large_complex,SIRS,0.8,0.6,0,0.9,0.2082673,0.855012975,0.125009704,0.083257845,-0.160039894,nan,0.722654511,-0.062192469,
large_complex,SIRS,0.8,0.6,0,1,0.208253226,0.855012975,0.13019923,0.078054137,-0.238492551,nan,0.720687718,nan,
large_complex,SIRS,0.8,0.7,0,0.1,0.105310858,0.855012975,0.013859419,0.092048744,0.84785567,nan,0.714818235,0.826753213,
large_complex,SIRS,0.8,0.7,0,0.2,0.105095422,0.855012975,0.023651501,0.081679498,0.77806716,nan,0.742076532,0.737618893,
large_complex,SIRS,0.8,0.7,0,0.3,0.105028689,0.855012975,0.031671051,0.073473058,0.680471847,nan,0.741881082,0.655429056,
large_complex,SIRS,0.8,0.7,0,0.4,0.105102192,0.855012975,0.038286219,0.066885937,0.542995578,nan,0.720417392,0.461353751,
large_complex,SIRS,0.8,0.7,0,0.5,0.10494813,0.855012975,0.043767577,0.061218298,0.580592073,nan,0.73683699,0.568733729,
large_complex,SIRS,0.8,0.7,0,0.6,0.104908082,0.855012975,0.04843029,0.056499994,0.528317802,nan,0.726491337,0.520950133,
large_complex,SIRS,0.8,0.7,0,0.7,0.104861758,0.855012975,0.052411976,0.052460199,0.503407226,nan,0.737057227,0.471795399,
large_complex,SIRS,0.8,0.7,0,0.8,0.104839741,0.855012975,0.055885905,0.048958746,0.461314614,nan,0.712826178,0.529268281,
large_complex,SIRS,0.8,0.7,0,0.9,0.10481496,0.855012975,0.058910553,0.045905742,0.431493308,nan,0.714509334,0.481852915,
large_complex,SIRS,0.8,0.7,0,1,0.10478493,0.855012975,0.061582022,0.043203826,0.416128852,nan,0.714623474,nan,
large_complex,SIRS,0.8,0.8,0,0.1,0.01689462,0.855012975,0.004065435,0.014629336,0.918424646,nan,0.743264726,0.918979139,
large_complex,SIRS,0.8,0.8,0,0.2,0.014283107,0.855012975,0.00444089,0.011063049,0.821231956,nan,0.705518841,0.818519403,
large_complex,SIRS,0.8,0.8,0,0.3,0.013382937,0.855012975,0.004665751,0.009510012,0.724075591,nan,0.700268357,0.716319924,
large_complex,SIRS,0.8,0.8,0,0.4,0.012846044,0.855012975,0.005044567,0.008401573,0.649990651,nan,0.66637836,0.632366298,
large_complex,SIRS,0.8,0.8,0,0.5,0.012836647,0.855012975,0.005351962,0.007821686,0.53843156,nan,0.641534586,0.541872702,
large_complex,SIRS,0.8,0.8,0,0.6,0.01239783,0.855012975,0.005640663,0.007022629,0.508914614,nan,0.616810562,0.501152986,
large_complex,SIRS,0.8,0.8,0,0.7,0.012072472,0.855012975,0.005847536,0.006410999,0.483511299,nan,0.604366929,0.467106736,
large_complex,SIRS,0.8,0.8,0,0.8,0.011928974,0.855012975,0.005976021,0.00603316,0.440489744,nan,0.603694129,0.399932413,
large_complex,SIRS,0.8,0.8,0,0.9,0.011791809,0.855012975,0.006155266,0.005671683,0.411990135,nan,0.590078994,0.390190699,
large_complex,SIRS,0.8,0.8,0,1,0.011570335,0.855012975,0.006233589,0.005346212,0.402714999,nan,0.596360471,nan,
large_complex,SIRS,0.8,0.9,0,0.1,0.013929772,0.855012975,0.003665349,0.012178049,0.933261418,nan,0.736399939,0.927720009,
large_complex,SIRS,0.8,0.9,0,0.2,0.011302298,0.855012975,0.003792109,0.008926844,0.852832249,nan,0.722279892,0.840408933,
large_complex,SIRS,0.8,0.9,0,0.3,0.010749335,0.855012975,0.003873791,0.007774298,0.73704883,nan,0.717112087,0.763308529,
large_complex,SIRS,0.8,0.9,0,0.4,0.009890009,0.855012975,0.003950859,0.006615096,0.687940092,nan,0.712110146,0.703503734,
large_complex,SIRS,0.8,0.9,0,0.5,0.00945164,0.855012975,0.004039018,0.005927343,0.626376643,nan,0.704630402,0.612517606,
large_complex,SIRS,0.8,0.9,0,0.6,0.008982854,0.855012975,0.00409727,0.005261415,0.606224754,nan,0.701589086,0.612717261,
large_complex,SIRS,0.8,0.9,0,0.7,0.008706867,0.855012975,0.004077945,0.004843653,0.576747635,nan,0.710478841,0.598836997,
