Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.1,0.8,0.2,0.889959752,0.002984936,0.765576302,0.12623913,-0.868276993,0.079113601,-0.850561271,-0.340841134
large_complex,SEIRS,0.1,0.1,0.8,0.3,0.862910868,0.003161715,0.764978851,0.099683219,-0.851580904,0.072079863,-0.840658253,-0.417760755
large_complex,SEIRS,0.1,0.1,0.8,0.4,0.841053068,0.003242508,0.765109079,0.077633704,-0.841632093,0.078753954,-0.831009082,-0.454297772
large_complex,SEIRS,0.1,0.1,0.8,0.5,0.822962126,0.003311361,0.76549411,0.059093913,-0.839145706,0.046589273,-0.832816661,-0.47553514
large_complex,SEIRS,0.1,0.1,0.8,0.6,0.808824762,0.003381918,0.767035463,0.04330353,-0.830394297,-0.025486248,-0.827096685,-0.442657203
large_complex,SEIRS,0.1,0.1,0.8,0.7,0.794781697,0.003379891,0.766287718,0.030043222,-0.83825903,0.015246951,-0.835412054,-0.421128832
large_complex,SEIRS,0.1,0.1,0.8,0.8,0.784569373,0.003396444,0.767712841,0.018463301,-0.829112589,0.010848147,-0.827448253,-0.355984097
large_complex,SEIRS,0.1,0.1,0.8,0.9,0.775084276,0.003415707,0.768418822,0.008683199,-0.827636265,0.008031157,-0.827623293,-0.264308403
large_complex,SEIRS,0.1,0.1,0.8,1,0.76672014,0.003429314,0.769077645,0.003660735,-0.82588596,-0.001716238,-0.826801112,nan
large_complex,SEIRS,0.1,0.1,0.9,0.1,0.923864495,0.002274511,0.765917302,0.159890178,-0.877384964,0.197724837,-0.864505912,-0.013538852
large_complex,SEIRS,0.1,0.1,0.9,0.2,0.889717208,0.002703249,0.76508452,0.126459052,-0.868255366,0.086517786,-0.843822944,-0.354885548
large_complex,SEIRS,0.1,0.1,0.9,0.3,0.862186289,0.0028991,0.764395554,0.099586353,-0.859048869,0.038575973,-0.840625254,-0.496335495
large_complex,SEIRS,0.1,0.1,0.9,0.4,0.840923992,0.003020175,0.765152669,0.077511897,-0.850692454,-0.019834515,-0.838338686,-0.490805841
large_complex,SEIRS,0.1,0.1,0.9,0.5,0.823943566,0.003064856,0.766812761,0.058869517,-0.838299233,0.024995624,-0.830872549,-0.501442017
large_complex,SEIRS,0.1,0.1,0.9,0.6,0.808885444,0.003111988,0.767292526,0.043338548,-0.840585528,0.010209344,-0.835374724,-0.457759745
large_complex,SEIRS,0.1,0.1,0.9,0.7,0.796291314,0.003119555,0.76768539,0.030367531,-0.830207204,0.032507669,-0.826926764,-0.434847366
large_complex,SEIRS,0.1,0.1,0.9,0.8,0.784232362,0.003156653,0.767479362,0.018642768,-0.833953584,0.010005696,-0.832184939,-0.358644563
large_complex,SEIRS,0.1,0.1,0.9,0.9,0.775262886,0.003189811,0.768976906,0.008510182,-0.827409652,-0.036772731,-0.828221574,-0.230570481
large_complex,SEIRS,0.1,0.1,0.9,1,0.765072485,0.003153124,0.767783088,0.003679144,-0.815875344,0.057507571,-0.817811227,nan
large_complex,SEIRS,0.1,0.1,1,0.1,0.923205484,0.002095969,0.764743267,0.160216849,-0.898021308,nan,-0.87462019,0.018655704
large_complex,SEIRS,0.1,0.1,1,0.2,0.889234822,0.002498582,0.764833772,0.126200125,-0.867422542,nan,-0.848264262,-0.342693581
