Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,RSquared_S,RSquared_E,RSquared_I,RSquared_R,Error
large_simple,SIR,0.6,0.4,0.0,0.0,0.43652298991317473,0.8550129752984276,0.008202330031097728,0.436154759929296,0.8746838441188743,nan,0.8794998173413036,0.9314894115762468,-390681.08686488826,-inf,0.329911556848125,-1665.1217225625355,False
large_simple,SIR,0.6,0.5,0.0,0.0,0.368504701263931,0.8550129752984276,0.007112698602065478,0.3682500685113043,0.8306834659148431,nan,0.8635549283022734,0.9022853669137381,-848303.3021302581,-inf,0.3264013960992197,-1654.0812410762126,False
large_simple,SIR,0.6,0.6,0.0,0.0,0.3103387112760194,0.8550129752984276,0.006101978700504513,0.31015286722891994,0.7313090543005024,nan,0.8641195555136387,0.8915035697613479,-2439068.3387424634,-inf,0.4393448906608889,-1384.8566150271308,False
large_simple,SIR,0.6,0.7,0.0,0.0,0.26534761152685005,0.8550129752984276,0.005386782125258887,0.2652075132706614,0.9083013886897645,nan,0.8694674866696098,0.8902449678840693,-12843663.23617719,-inf,0.5297983963334797,-1117.8852306636973,False
large_simple,SIR,0.6,0.8,0.0,0.0,0.2277556958281551,0.8550129752984276,0.005109111539073916,0.22765069389940018,0.7987646949703299,nan,0.8603120267769662,0.8747473464322323,-47292603.97748413,-inf,0.5497221077198882,-885.417067029388,False
large_simple,SIR,0.6,0.9,0.0,0.0,0.1968412165940847,0.8550129752984276,0.005046330279539043,0.1967651148528137,0.8198756723059656,nan,0.8470026993651123,0.8572158876014561,-35325377.51065773,-inf,0.5481188688854551,-680.0417306462288,False
large_simple,SIR,0.6,1.0,0.0,0.0,0.17490795155684197,0.8550129752984276,0.0049953585719135106,0.17485298541487984,nan,nan,0.8306738430282029,0.8392516542074943,-inf,-inf,0.5506103744714517,-549.5994969013635,False
large_simple,SIR,0.7,0.1,0.0,0.0,0.34927945881177114,0.8550129752984276,0.018807052541441167,0.3477556112744202,0.8821801210825886,nan,0.9845688509757051,0.9973563320602683,-539.3371950847758,-inf,0.5073037598568859,-71.95245950948552,False
large_simple,SIR,0.7,0.2,0.0,0.0,0.561236241372667,0.8550129752984276,0.01629353346162225,0.5602570792813929,0.9907151969643818,nan,0.915011294810782,0.9859407735104381,-50334.775248582424,-inf,-0.335150697513966,-1159.1943834480094,False
large_simple,SIR,0.7,0.3,0.0,0.0,0.5190289411889379,0.8550129752984276,0.011837052965795793,0.5184324118152657,0.9749912664431128,nan,0.8826372708690617,0.9615981206075067,-66814.03655428583,-inf,-0.08831086976098868,-1517.1599563411442,False
large_simple,SIR,0.7,0.4,0.0,0.0,0.48322297416097443,0.8550129752984276,0.009544261464801267,0.4828101506172295,0.883677674180962,nan,0.855178943530279,0.926883304351581,-374405.33497112716,-inf,0.03833048273203499,-2119.3881558799985,False
large_simple,SIR,0.7,0.5,0.0,0.0,0.4271747537980571,0.8550129752984276,0.008012556289878596,0.42688645028924466,0.6933622728263388,nan,0.8380962836747871,0.8923070667549511,-2053906.4944242707,-inf,0.14360639616890214,-2291.354809534896,False
large_simple,SIR,0.7,0.6,0.0,0.0,0.3567518864547574,0.8550129752984276,0.0061311974210450145,0.3565472038247886,0.8926880072042682,nan,0.8796206123984909,0.9158148778429986,-682864.593157214,-inf,0.4733324109166094,-1613.0069010480195,False
large_simple,SIR,0.7,0.7,0.0,0.0,0.31482370595162845,0.8550129752984276,0.005882342000176152,0.31465907425617246,0.8839259760419055,nan,0.8529137166517603,0.8842080187526592,-9038990.3292408,-inf,0.4460301444697886,-1543.1512343956972,False
large_simple,SIR,0.7,0.8,0.0,0.0,0.27308482865471406,0.8550129752984276,0.005771135668676959,0.27295770302201683,0.7969090871147726,nan,0.8265336305868797,0.8509909061748542,-67990758.04772009,-inf,0.419527781298607,-1286.4245606312431,False
large_simple,SIR,0.7,0.9,0.0,0.0,0.23947829516600042,0.8550129752984276,0.005482481792126478,0.2393833615618054,nan,nan,0.8192143911186638,0.837239468973035,-inf,-inf,0.46146541338697256,-1025.7084279824205,False
large_simple,SIR,0.7,1.0,0.0,0.0,0.21085140108931527,0.8550129752984276,0.005305862451299495,0.21078136084315077,nan,nan,0.8146430308649714,0.8277378603326061,-inf,-inf,0.49300732932671953,-799.118136488246,False
large_simple,SIR,0.8,0.1,0.0,0.0,0.33189818141569705,0.8550129752984276,0.018414099708309747,0.3303368742493035,0.8934482766257178,nan,0.9883618820192067,0.9987368271031791,-548.9585940995718,-inf,0.5603574738698377,-64.94285984644105,False
large_simple,SIR,0.8,0.2,0.0,0.0,0.4848072405270301,0.8550129752984276,0.014279730211555873,0.4839467750894752,0.9904187504480114,nan,0.9560378086936262,0.9974858799643926,-7412.622688528946,-inf,0.2327955990487519,-498.1962069586117,False
large_simple,SIR,0.8,0.3,0.0,0.0,0.5580187365737349,0.8550129752984276,0.012756443918500551,0.5573836528294719,0.9857733555632882,nan,0.8797599539826607,0.9682527682034847,-124107.84750997004,-inf,-0.29064705748555664,-1902.8863284285458,False
large_simple,SIR,0.8,0.4,0.0,0.0,0.502667550383225,0.8550129752984276,0.009733014549219756,0.5022384972023685,0.8816412200713556,nan,0.8706467028732423,0.9432346808812815,-167380.9008439039,-inf,0.06762265122945832,-2004.6993899146137,False
large_simple,SIR,0.8,0.5,0.0,0.0,0.45706510709739767,0.8550129752984276,0.008205100081400539,0.45675486584667185,0.8481759689937662,nan,0.853223995115053,0.9183169679035831,-444124.3271713538,-inf,0.1614791580597521,-2259.168217791776,False
large_simple,SIR,0.8,0.6,0.0,0.0,0.40991023721678127,0.8550129752984276,0.007093663356535414,0.40967714890359425,0.7366533675468687,nan,0.8431436025781681,0.8947769706985912,-1891241.6502949633,-inf,0.279149647406455,-2256.7985693311716,False
large_simple,SIR,0.8,0.7,0.0,0.0,0.3640650416016485,0.8550129752984276,0.006633354957294692,0.36388205600218704,0.7663387822399431,nan,0.820488037942211,0.8647091566375549,-30210137.019776743,-inf,0.274210807689911,-2147.924964948239,False
large_simple,SIR,0.8,0.8,0.0,0.0,0.3178178371075651,0.8550129752984276,0.006173946673404517,0.31767237930770037,0.7968864769655031,nan,0.809788269337714,0.8448466732168212,-92089745.69651417,-inf,0.33697988438351756,-1739.3612238718088,False
large_simple,SIR,0.8,0.9,0.0,0.0,0.27967376342532163,0.8550129752984276,0.0056727339953101,0.27955972336916185,nan,nan,0.8152455726570956,0.8416832160066665,-inf,-inf,0.42644755906509246,-1391.9563199255429,False
large_simple,SIR,0.8,1.0,0.0,0.0,0.24759743391142897,0.8550129752984276,0.005568140045298163,0.24751081045290751,nan,nan,0.8011066035982409,0.8209134718596687,-inf,-inf,0.4416455186063841,-1102.2604534656894,False
large_simple,SIR,0.9,0.1,0.0,0.0,0.22772253065097633,0.8550129752984276,0.0162794913034987,0.22663889358722558,0.8212751911714292,nan,0.9736775090630138,0.9902713767076501,-126.07078022399469,-inf,0.7418822626775008,-19.18617295098135,False
large_simple,SIR,0.9,0.2,0.0,0.0,0.5118615499000847,0.8550129752984276,0.016469393984434314,0.5109044741038432,0.9730674276030732,nan,0.9460410138615599,0.9971584503519139,-9446.077506305606,-inf,-0.2440952382197199,-659.8545593954881,False
large_simple,SIR,0.9,0.3,0.0,0.0,0.552119445536382,0.8550129752984276,0.012729892867389467,0.5514814297742828,0.9765615950094777,nan,0.8958559278007142,0.9764330630820833,-73639.04416030848,-inf,-0.15769053197489535,-1608.3105964126885,False
large_simple,SIR,0.9,0.4,0.0,0.0,0.5499728425571614,0.8550129752984276,0.010915167755623944,0.5494970146194917,0.8742673947235552,nan,0.843474169361868,0.9403878052734308,-579592.9516986747,-inf,-0.23186663113128447,-2743.650197033674,False
large_simple,SIR,0.9,0.5,0.0,0.0,0.5061952304884604,0.8550129752984276,0.009497386106142328,0.5058430674419787,0.8096794539146424,nan,0.8068754277742364,0.8995861832275108,-1578698.9388803043,-inf,-0.203652529059126,-3137.470386609153,False
large_simple,SIR,0.9,0.6,0.0,0.0,0.4530098901813727,0.8550129752984276,0.0077326489771712215,0.45274724017792844,0.8072288677284868,nan,0.8246181951367928,0.895146028988144,-2878790.6563191996,-inf,0.13545441994670304,-2791.489863918058,False
large_simple,SIR,0.9,0.7,0.0,0.0,0.40567581709503675,0.8550129752984276,0.006990287028453455,0.40547350206919963,0.7696221030827735,nan,0.8122520038146962,0.8686533626283504,-16671337.612600101,-inf,0.21145790994493474,-2589.8303152670537,False
large_simple,SIR,0.9,0.8,0.0,0.0,0.3553991030631067,0.8550129752984276,0.006505243091744443,0.3552400348522866,0.7969712682985902,nan,0.799997907862646,0.8448092494457942,-7197262.699968754,-inf,0.26684990720517743,-2112.3786007225126,False
large_simple,SIR,0.9,0.9,0.0,0.0,0.31488348333830246,0.8550129752984276,0.006037670658289913,0.314755689973862,0.8249763630570445,nan,0.7982042799304321,0.8340700563689329,-10044121.379215918,-inf,0.35082781476831226,-1717.6632116229212,False
large_simple,SIR,0.9,1.0,0.0,0.0,0.2837589584705311,0.8550129752984276,0.005895526206416576,0.2836575736572907,nan,nan,0.7842768847827492,0.8122496868235782,-inf,-inf,0.3740569019412049,-1448.0336605067453,False
large_simple,SIR,1.0,0.1,0.0,0.0,0.208815434028315,0.8550129752984276,0.017583718320018295,0.20754703512652206,0.7784196011331629,nan,0.9605298881798303,0.9890077875363021,-89.15895337215146,-inf,0.7040328349324524,-14.895453955083333,False
large_simple,SIR,1.0,0.2,0.0,0.0,0.4972523401306138,0.8550129752984276,0.01578188350611237,0.4962964146054387,0.9867478335054443,nan,0.9548217273711935,0.9972815622048481,-8933.61592248143,-inf,0.017634062483504076,-566.599144440237,False
large_simple,SIR,1.0,0.3,0.0,0.0,0.5706805495630908,0.8550129752984276,0.014215538431504776,0.5699817126587967,0.9623946144275556,nan,0.8605934673410909,0.9629998968129138,-105124.17410514744,-inf,-0.5439080933707012,-1903.384252192148,False
large_simple,SIR,1.0,0.4,0.0,0.0,0.5546885310804806,0.8550129752984276,0.011230473890537239,0.5542072367708748,0.9216972592449316,nan,0.852665176264683,0.9501307393815904,-236650.4646417457,-inf,-0.25385472969194645,-2497.9931678325956,False
large_simple,SIR,1.0,0.5,0.0,0.0,0.5161121387402523,0.8550129752984276,0.009334956302682043,0.5157547745135368,0.925580622088347,nan,0.83870435922236,0.9305311195784776,-330587.6537727197,-inf,-0.0738596074448159,-2723.65825995726,False
large_simple,SIR,1.0,0.6,0.0,0.0,0.4869654477603881,0.8550129752984276,0.0083172874044334,0.48668270928534924,0.8156591320172625,nan,0.810220996740329,0.8959437353489168,-2636845.677712335,-inf,0.0029736425620626727,-3193.7346903331704,False
large_simple,SIR,1.0,0.7,0.0,0.0,0.4389230206870033,0.8550129752984276,0.0073069047774511325,0.438706448404245,0.7764061770879161,nan,0.8071192876803013,0.8744548420382366,-4878978.134945736,-inf,0.1475674960839981,-2931.382605270256,False
large_simple,SIR,1.0,0.8,0.0,0.0,0.3985299066869824,0.8550129752984276,0.007038474455891715,0.3983552221845979,0.9115020258971293,nan,0.7748873119848879,0.8337462987171064,-72437572.24571596,-inf,0.1366188619778982,-2736.7032185632497,False
large_simple,SIR,1.0,0.9,0.0,0.0,0.3553590212536111,0.8550129752984276,0.006463210073757932,0.35521669547283186,0.8253527766832397,nan,0.7764196540863767,0.8238293872842556,-115130245.09307371,-inf,0.25414700129790835,-2232.1844829173206,False
large_simple,SIR,1.0,1.0,0.0,0.0,0.31934492920334157,0.8550129752984276,0.006182500765921954,0.319231332669656,nan,nan,0.7696368306571219,0.8065908860576861,-inf,-inf,0.31163613509632826,-1834.2732242568613,False
